ko:K14021	hsa:578
ko:K00772	hsa:4507
ko:K10028	hsa:1652
ko:K01231	hsa:4124
ko:K01578	hsa:23417
ko:K00943	hsa:1841
ko:K01366	hsa:1512
ko:K01074	hsa:9374
ko:K03663	hsa:10690
ko:K00884	hsa:55577
ko:K01759	hsa:2739
ko:K00551	hsa:10400
ko:K00722	hsa:26301
ko:K01360	hsa:5126
ko:K00799	hsa:4257
ko:K01285	hsa:5547
ko:K00002	hsa:10327
ko:K00710	hsa:8693
ko:K01476	hsa:383
ko:K01870	hsa:55699
ko:K00726	hsa:4245
ko:K01487	hsa:9615
ko:K00613	hsa:2628
ko:K00693	hsa:2997
ko:K01835	hsa:5236
ko:K00639	hsa:23464
ko:K01596	hsa:5106
ko:K00683	hsa:25797
ko:K00311	hsa:2110
ko:K01283	hsa:1636
ko:K00030	hsa:3420
ko:K00654	hsa:9517
ko:K09881	hsa:55750
ko:K01050	hsa:590
ko:K01672	hsa:768
ko:K10266	hsa:10517
ko:K10267	hsa:285231
ko:K10268	hsa:25827
ko:K01069	hsa:3029
ko:K00953	hsa:80308
ko:K01079	hsa:5723
ko:K00815	hsa:6898
ko:K00058	hsa:26227
ko:K01001	hsa:1798
ko:K00658	hsa:1743
ko:K00737	hsa:4248
ko:K01227	hsa:64772
ko:K00453	hsa:6999
ko:K01886	hsa:5859
ko:K01809	hsa:4351
ko:K01280	hsa:7174
ko:K00232	hsa:51
ko:K00109	hsa:79944
ko:K01345	hsa:10136
ko:K00742	hsa:2651
ko:K01322	hsa:5550
ko:K01796	hsa:23600
ko:K01082	hsa:10380
ko:K00643	hsa:211
ko:K01202	hsa:2581
ko:K01025	hsa:6819
ko:K01228	hsa:7841
ko:K00738	hsa:11282
ko:K11086	hsa:6628
ko:K12668	hsa:1603
ko:K03024	hsa:10622
ko:K01262	hsa:63929
ko:K05970	hsa:54414
ko:K00854	hsa:9942
ko:K03032	hsa:5707
ko:K02929	hsa:6173
ko:K01122	hsa:5168
ko:K10582	hsa:55585
ko:K10582	hsa:92912
ko:K10583	hsa:27338
ko:K10584	hsa:148581
ko:K03237	hsa:1965
ko:K10570	hsa:1161
ko:K10571	hsa:55070
ko:K10592	hsa:10075
ko:K06712	hsa:10917
ko:K06824	hsa:255743
ko:K01639	hsa:80896
ko:K10590	hsa:9320
ko:K09228	hsa:83744
ko:K10591	hsa:4734
ko:K02964	hsa:6222
ko:K07604	hsa:25984
ko:K03258	hsa:1975
ko:K02998	hsa:3921
ko:K01441	hsa:340485
ko:K00006	hsa:23171
ko:K10342	hsa:55884
ko:K00820	hsa:9945
ko:K10837	hsa:118672
ko:K10572	hsa:64768
ko:K02891	hsa:200916
ko:K03341	hsa:51091
ko:K01974	hsa:8634
ko:K08486	hsa:112755
ko:K10704	hsa:7335
ko:K10704	hsa:7336
ko:K10789	hsa:4353
ko:K15791	hsa:55526
ko:K10588	hsa:89910
ko:K10589	hsa:9690
ko:K00876	hsa:54963
ko:K11280	hsa:4674
ko:K10798	hsa:143
ko:K08577	hsa:388743
ko:K11844	hsa:85015
ko:K11850	hsa:83844
ko:K01196	hsa:178
ko:K10746	hsa:9156
ko:K17710	hsa:100526740
ko:K17710	hsa:26024
ko:K03254	hsa:8661
ko:K06002	hsa:643834
ko:K01437	hsa:443
ko:K00502	hsa:7166
ko:K01316	hsa:5651
ko:K05357	hsa:79001
ko:K01057	hsa:25796
ko:K00744	hsa:4249
ko:K00252	hsa:2639
ko:K00452	hsa:23498
ko:K01016	hsa:6783
ko:K01481	hsa:353238
ko:K10843	hsa:2071
ko:K01251	hsa:10768
ko:K01189	hsa:2717
ko:K10842	hsa:4331
ko:K10844	hsa:2068
ko:K10845	hsa:404672
ko:K07756	hsa:9807
ko:K01897	hsa:51703
ko:K01507	hsa:5464
ko:K00128	hsa:219
ko:K00720	hsa:7357
ko:K01363	hsa:1508
ko:K01784	hsa:2582
ko:K00933	hsa:1160
ko:K00799	hsa:4259
ko:K01953	hsa:440
ko:K00069	hsa:3248
ko:K01080	hsa:8613
ko:K01518	hsa:318
ko:K00699	hsa:54575
ko:K01294	hsa:1363
ko:K00757	hsa:7378
ko:K00963	hsa:7360
ko:K01481	hsa:29943
ko:K01464	hsa:1807
ko:K01206	hsa:2519
ko:K00725	hsa:2583
ko:K01482	hsa:23576
ko:K00287	hsa:1719
ko:K01640	hsa:3155
ko:K00616	hsa:6888
ko:K01530	hsa:57205
ko:K01698	hsa:210
ko:K00864	hsa:2710
ko:K00933	hsa:1152
ko:K00315	hsa:29958
ko:K01025	hsa:27284
ko:K00627	hsa:1737
ko:K01756	hsa:158
ko:K00036	hsa:2539
ko:K01204	hsa:4668
ko:K01724	hsa:84105
ko:K00251	hsa:6718
ko:K01312	hsa:5645
ko:K00933	hsa:1159
ko:K01084	hsa:2538
ko:K00139	hsa:7915
ko:K00850	hsa:5211
ko:K01893	hsa:79731
ko:K01325	hsa:3816
ko:K01763	hsa:51540
ko:K00477	hsa:5264
ko:K00471	hsa:8424
ko:K01689	hsa:2026
ko:K00558	hsa:1786
ko:K01047	hsa:5322
ko:K01077	hsa:251
ko:K01803	hsa:7167
ko:K01410	hsa:4285
ko:K01794	hsa:29940
ko:K00819	hsa:4942
ko:K00016	hsa:3945
ko:K01948	hsa:1373
ko:K01415	hsa:1889
ko:K01672	hsa:761
ko:K00901	hsa:1607
ko:K01265	hsa:10988
ko:K01275	hsa:1075
ko:K00939	hsa:204
ko:K00844	hsa:3098
ko:K00645	hsa:27349
ko:K01358	hsa:8192
ko:K01907	hsa:65985
ko:K01349	hsa:5045
ko:K00799	hsa:2944
ko:K01724	hsa:5092
ko:K01852	hsa:4047
ko:K01127	hsa:2822
ko:K00939	hsa:203
ko:K01197	hsa:6677
ko:K01014	hsa:6817
ko:K01939	hsa:159
ko:K01194	hsa:11181
ko:K00789	hsa:4143
ko:K01897	hsa:2181
ko:K01081	hsa:30833
ko:K00432	hsa:2878
ko:K01493	hsa:1635
ko:K01205	hsa:4669
ko:K07756	hsa:51447
ko:K01303	hsa:327
ko:K01310	hsa:1504
ko:K01952	hsa:5198
ko:K01893	hsa:4677
ko:K01868	hsa:80222
ko:K01047	hsa:5320
ko:K09699	hsa:1629
ko:K01176	hsa:276
ko:K00710	hsa:50614
ko:K01408	hsa:3416
ko:K01380	hsa:5972
ko:K01772	hsa:2235
ko:K00016	hsa:3948
ko:K00164	hsa:4967
ko:K00637	hsa:6646
ko:K01887	hsa:57038
ko:K01672	hsa:763
ko:K01875	hsa:6301
ko:K01514	hsa:58497
ko:K00274	hsa:4129
ko:K00344	hsa:1429
ko:K00968	hsa:5130
ko:K01346	hsa:51032
ko:K01613	hsa:23761
ko:K00901	hsa:160851
ko:K00844	hsa:3099
ko:K00799	hsa:2949
ko:K00778	hsa:6480
ko:K01872	hsa:57505
ko:K01868	hsa:6897
ko:K01512	hsa:97
ko:K01830	hsa:5730
ko:K01444	hsa:175
ko:K00157	hsa:316
ko:K00657	hsa:6303
ko:K01254	hsa:4048
ko:K00688	hsa:5834
ko:K00699	hsa:54576
ko:K00650	hsa:3931
ko:K01711	hsa:2762
ko:K00799	hsa:4258
ko:K01389	hsa:4311
ko:K01340	hsa:64499
ko:K00628	hsa:10249
ko:K01131	hsa:412
ko:K01351	hsa:354
ko:K10532	hsa:138050
ko:K00553	hsa:5409
ko:K00294	hsa:8659
ko:K00274	hsa:4128
ko:K01530	hsa:57198
ko:K05604	hsa:84735
ko:K01081	hsa:56953
ko:K00699	hsa:54579
ko:K00600	hsa:6470
ko:K01873	hsa:57176
ko:K00643	hsa:212
ko:K00799	hsa:2938
ko:K01350	hsa:5657
ko:K01176	hsa:280
ko:K00567	hsa:4255
ko:K00072	hsa:6697
ko:K00030	hsa:3421
ko:K01937	hsa:56474
ko:K01940	hsa:445
ko:K01887	hsa:5917
ko:K00715	hsa:8705
ko:K00432	hsa:2876
ko:K00942	hsa:2987
ko:K01014	hsa:6818
ko:K01951	hsa:8833
ko:K00799	hsa:2946
ko:K00008	hsa:6652
ko:K01922	hsa:79717
ko:K01345	hsa:23436
ko:K00736	hsa:4247
ko:K01080	hsa:8612
ko:K00976	hsa:8790
ko:K00605	hsa:275
ko:K00799	hsa:2940
ko:K00710	hsa:51809
ko:K01827	hsa:1638
ko:K01758	hsa:1491
ko:K01217	hsa:3425
ko:K00710	hsa:26290
ko:K00791	hsa:54802
ko:K01084	hsa:57818
ko:K01109	hsa:8821
ko:K00276	hsa:314
ko:K10712	hsa:84890
ko:K00699	hsa:7366
ko:K01689	hsa:2023
ko:K01672	hsa:767
ko:K00460	hsa:246
ko:K00543	hsa:438
ko:K01327	hsa:1991
ko:K01425	hsa:2744
ko:K00803	hsa:8540
ko:K01132	hsa:2588
ko:K00006	hsa:2819
ko:K00948	hsa:221823
ko:K01014	hsa:445329
ko:K00432	hsa:2880
ko:K00485	hsa:2329
ko:K01230	hsa:4121
ko:K10740	hsa:6119
ko:K01265	hsa:254042
ko:K05948	hsa:5986
ko:K00275	hsa:55163
ko:K01260	hsa:6051
ko:K01301	hsa:10004
ko:K01092	hsa:3612
ko:K00129	hsa:222
ko:K10741	hsa:29935
ko:K10742	hsa:1763
ko:K03123	hsa:2958
ko:K03138	hsa:2962
ko:K03139	hsa:2963
ko:K03136	hsa:2960
ko:K03137	hsa:2961
ko:K03141	hsa:2965
ko:K00044	hsa:3292
ko:K10790	hsa:11277
ko:K11101	hsa:8643
ko:K10224	hsa:3992
ko:K10225	hsa:3995
ko:K10226	hsa:9415
ko:K10260	hsa:55294
ko:K10244	hsa:60481
ko:K10786	hsa:5553
ko:K10787	hsa:6037
ko:K10788	hsa:8288
ko:K03143	hsa:2967
ko:K03145	hsa:6919
ko:K00771	hsa:64132
ko:K00940	hsa:4830
ko:K00699	hsa:54577
ko:K00546	hsa:3176
ko:K00476	hsa:444
ko:K01102	hsa:57546
ko:K01522	hsa:2272
ko:K01168	hsa:6036
ko:K00622	hsa:10
ko:K01392	hsa:7064
ko:K10662	hsa:64844
ko:K10665	hsa:162333
ko:K00758	hsa:1890
ko:K00820	hsa:2673
ko:K01872	hsa:16
ko:K01369	hsa:5641
ko:K01251	hsa:191
ko:K01873	hsa:7407
ko:K01371	hsa:1513
ko:K01764	hsa:3052
ko:K00901	hsa:1608
ko:K02365	hsa:9700
ko:K01599	hsa:7389
ko:K00699	hsa:7363
ko:K00030	hsa:3419
ko:K00868	hsa:8566
ko:K05307	hsa:79178
ko:K07756	hsa:117283
ko:K00622	hsa:9
ko:K01312	hsa:5644
ko:K01168	hsa:6035
ko:K01176	hsa:277
ko:K01537	hsa:27032
ko:K01011	hsa:4357
ko:K00511	hsa:6713
ko:K01556	hsa:8942
ko:K01353	hsa:3002
ko:K00760	hsa:3251
ko:K00901	hsa:1609
ko:K00911	hsa:3706
ko:K01377	hsa:5225
ko:K07442	hsa:115708
ko:K10791	hsa:11219
ko:K11163	hsa:115817
ko:K11164	hsa:10202
ko:K11165	hsa:51635
ko:K11262	hsa:31
ko:K11251	hsa:3014
ko:K11124	hsa:23293
ko:K11125	hsa:23381
ko:K11137	hsa:9894
ko:K11409	hsa:9734
ko:K11414	hsa:23409
ko:K11416	hsa:51548
ko:K11432	hsa:7799
ko:K11433	hsa:6419
ko:K11434	hsa:3276
ko:K11155	hsa:8694
ko:K11160	hsa:84649
ko:K11313	hsa:8464
ko:K11316	hsa:9913
ko:K10863	hsa:54840
ko:K06672	hsa:25836
ko:K11111	hsa:7014
ko:K10393	hsa:84643
ko:K15294	hsa:10815
ko:K15293	hsa:23025
ko:K15293	hsa:10497
ko:K15293	hsa:440279
ko:K11218	hsa:3718
ko:K11220	hsa:6772
ko:K11251	hsa:8338
ko:K11251	hsa:85235
ko:K11251	hsa:221613
ko:K11251	hsa:92815
ko:K11265	hsa:55811
ko:K11251	hsa:83740
ko:K15290	hsa:6857
ko:K13528	hsa:9477
ko:K11417	hsa:51547
ko:K11418	hsa:79885
ko:K11420	hsa:10919
ko:K11420	hsa:79813
ko:K11421	hsa:9869
ko:K11422	hsa:23067
ko:K11423	hsa:29072
ko:K06072	hsa:83475
ko:K11424	hsa:7468
ko:K11425	hsa:54904
ko:K11426	hsa:56950
ko:K11429	hsa:84787
ko:K11430	hsa:2146
ko:K11431	hsa:80854
ko:K10261	hsa:26190
ko:K10262	hsa:6468
ko:K10263	hsa:54461
ko:K20791	hsa:8260
ko:K20791	hsa:84779
ko:K11126	hsa:7015
ko:K11127	hsa:7011
ko:K11128	hsa:54433
ko:K11067	hsa:162417
ko:K03249	hsa:8665
ko:K03233	hsa:1937
ko:K10625	hsa:197131
ko:K10627	hsa:56852
ko:K03257	hsa:1973
ko:K10626	hsa:23304
ko:K02905	hsa:6159
ko:K02925	hsa:6122
ko:K10653	hsa:57159
ko:K10654	hsa:84675
ko:K10655	hsa:84676
ko:K10656	hsa:55016
ko:K10657	hsa:51257
ko:K10659	hsa:57574
ko:K10660	hsa:54708
ko:K00463	hsa:169355
ko:K10846	hsa:2073
ko:K10847	hsa:7507
ko:K10636	hsa:267
ko:K10637	hsa:29116
ko:K10638	hsa:29128
ko:K10639	hsa:57820
ko:K10640	hsa:64320
ko:K10641	hsa:90678
ko:K10644	hsa:55743
ko:K10645	hsa:57534
ko:K10646	hsa:84231
ko:K10648	hsa:85363
ko:K10649	hsa:114088
ko:K26076	hsa:9406
ko:K11429	hsa:51111
ko:K10601	hsa:84447
ko:K10650	hsa:81559
ko:K10651	hsa:6737
ko:K10652	hsa:7706
ko:K10647	hsa:11043
ko:K10661	hsa:10299
ko:K10602	hsa:378884
ko:K10603	hsa:326
ko:K10604	hsa:23295
ko:K10605	hsa:672
ko:K10606	hsa:55120
ko:K10607	hsa:22954
ko:K10628	hsa:5896
ko:K10629	hsa:79589
ko:K10630	hsa:10616
ko:K10631	hsa:10210
ko:K10632	hsa:8315
ko:K10633	hsa:64219
ko:K10634	hsa:9867
ko:K10611	hsa:9616
ko:K10612	hsa:8065
ko:K10613	hsa:9820
ko:K10666	hsa:6048
ko:K10642	hsa:9666
ko:K10643	hsa:4850
ko:K11247	hsa:6457
ko:K10608	hsa:4591
ko:K10609	hsa:8450
ko:K10609	hsa:8451
ko:K03359	hsa:246184
ko:K02873	hsa:6137
ko:K09228	hsa:162239
ko:K10614	hsa:8916
ko:K10610	hsa:1642
ko:K00799	hsa:9446
ko:K10668	hsa:51444
ko:K11279	hsa:4673
ko:K11282	hsa:4676
ko:K11320	hsa:57634
ko:K11321	hsa:10902
ko:K11322	hsa:80314
ko:K10988	hsa:5897
ko:K10989	hsa:57379
ko:K11252	hsa:8341
ko:K11252	hsa:8345
ko:K11298	hsa:10042
ko:K11100	hsa:6638
ko:K11089	hsa:6738
ko:K20826	hsa:26015
ko:K11427	hsa:84444
ko:K01544	hsa:479
ko:K11099	hsa:6637
ko:K10861	hsa:10309
ko:K11251	hsa:3012
ko:K07432	hsa:79868
ko:K11251	hsa:8335
ko:K11252	hsa:8342
ko:K11251	hsa:55506
ko:K11251	hsa:9555
ko:K11251	hsa:723790
ko:K11251	hsa:55766
ko:K03029	hsa:5710
ko:K01446	hsa:114771
ko:K01446	hsa:57115
ko:K01446	hsa:8993
ko:K11275	hsa:8971
ko:K11275	hsa:3010
ko:K11308	hsa:84148
ko:K10990	hsa:80010
ko:K10042	hsa:56670
ko:K10517	hsa:140685
ko:K10908	hsa:5442
ko:K10366	hsa:1756
ko:K10417	hsa:51626
ko:K10416	hsa:1783
ko:K10416	hsa:51143
ko:K10415	hsa:1780
ko:K10415	hsa:1781
ko:K10477	hsa:53339
ko:K10477	hsa:55643
ko:K10478	hsa:22903
ko:K10995	hsa:144715
ko:K10329	hsa:140460
ko:K10330	hsa:140461
ko:K10331	hsa:140462
ko:K10332	hsa:136371
ko:K10333	hsa:140456
ko:K10334	hsa:142689
ko:K10335	hsa:79754
ko:K10336	hsa:142686
ko:K10337	hsa:142685
ko:K10338	hsa:92591
ko:K10339	hsa:127247
ko:K13575	hsa:8671
ko:K13576	hsa:10991
ko:K13577	hsa:1468
ko:K02153	hsa:155066
ko:K10452	hsa:80311
ko:K10453	hsa:8139
ko:K10454	hsa:339451
ko:K10455	hsa:23276
ko:K10456	hsa:9817
ko:K10457	hsa:27252
ko:K10458	hsa:9903
ko:K10459	hsa:84861
ko:K10443	hsa:11275
ko:K10380	hsa:286
ko:K10380	hsa:287
ko:K10380	hsa:288
ko:K10381	hsa:1832
ko:K14480	hsa:80832
ko:K14480	hsa:80833
ko:K10443	hsa:26249
ko:K10444	hsa:89857
ko:K10445	hsa:55975
ko:K10446	hsa:57563
ko:K10363	hsa:11034
ko:K10524	hsa:54981
ko:K10372	hsa:7138
ko:K10373	hsa:7168
ko:K10374	hsa:7169
ko:K20733	hsa:10232
ko:K10442	hsa:57626
ko:K10442	hsa:56062
ko:K10442	hsa:51088
ko:K10482	hsa:84280
ko:K10483	hsa:121551
ko:K10484	hsa:84464
ko:K10485	hsa:64395
ko:K10447	hsa:55958
ko:K10447	hsa:90293
ko:K10393	hsa:11004
ko:K10393	hsa:347240
ko:K10393	hsa:3796
ko:K10396	hsa:3798
ko:K10396	hsa:3799
ko:K10396	hsa:3800
ko:K10409	hsa:27019
ko:K10408	hsa:25981
ko:K10408	hsa:55567
ko:K10408	hsa:146754
ko:K10410	hsa:7802
ko:K10411	hsa:83544
ko:K10412	hsa:10126
ko:K10413	hsa:1778
ko:K10448	hsa:317719
ko:K10449	hsa:55175
ko:K10497	hsa:65986
ko:K10498	hsa:27107
ko:K10499	hsa:221527
ko:K10500	hsa:7709
ko:K10501	hsa:26137
ko:K10502	hsa:9278
ko:K10503	hsa:9841
ko:K10504	hsa:7597
ko:K10505	hsa:57684
ko:K10506	hsa:27033
ko:K10507	hsa:10009
ko:K10414	hsa:79659
ko:K10364	hsa:829
ko:K10364	hsa:830
ko:K10364	hsa:93661
ko:K10365	hsa:832
ko:K10367	hsa:342184
ko:K10368	hsa:822
ko:K10369	hsa:6840
ko:K10370	hsa:29765
ko:K10370	hsa:29766
ko:K10370	hsa:29767
ko:K10370	hsa:7111
ko:K10371	hsa:7135
ko:K10451	hsa:57565
ko:K10375	hsa:7171
ko:K10376	hsa:23336
ko:K10377	hsa:81493
ko:K10386	hsa:5493
ko:K10387	hsa:5317
ko:K10389	hsa:27175
ko:K10389	hsa:7283
ko:K11883	hsa:28987
ko:K10341	hsa:26118
ko:K10343	hsa:80176
ko:K10345	hsa:90864
ko:K10347	hsa:10489
ko:K10464	hsa:54813
ko:K10465	hsa:114818
ko:K10466	hsa:377007
ko:K10467	hsa:401265
ko:K10468	hsa:114792
ko:K10469	hsa:257240
ko:K10470	hsa:25948
ko:K10471	hsa:143879
ko:K10472	hsa:55709
ko:K10473	hsa:131377
ko:K10473	hsa:10324
ko:K10474	hsa:89890
ko:K10474	hsa:84078
ko:K10475	hsa:84541
ko:K10476	hsa:9920
ko:K10486	hsa:138151
ko:K10486	hsa:112939
ko:K10487	hsa:118663
ko:K10488	hsa:22890
ko:K10489	hsa:57621
ko:K10388	hsa:5339
ko:K10390	hsa:51174
ko:K10397	hsa:221458
ko:K10397	hsa:64147
ko:K10398	hsa:3832
ko:K10399	hsa:113220
ko:K10400	hsa:56992
ko:K10402	hsa:10112
ko:K10401	hsa:81930
ko:K10490	hsa:79842
ko:K10491	hsa:57659
ko:K10492	hsa:9925
ko:K10493	hsa:10773
ko:K10494	hsa:51341
ko:K10494	hsa:51043
ko:K10391	hsa:51175
ko:K10392	hsa:23095
ko:K10392	hsa:547
ko:K10508	hsa:403341
ko:K10403	hsa:3835
ko:K10405	hsa:3833
ko:K10404	hsa:26153
ko:K10404	hsa:55083
ko:K10406	hsa:3801
ko:K10406	hsa:90990
ko:K10407	hsa:147700
ko:K10407	hsa:3831
ko:K10407	hsa:64837
ko:K10407	hsa:89953
ko:K15322	hsa:80746
ko:K10348	hsa:122769
ko:K11374	hsa:55250
ko:K03128	hsa:6873
ko:K03130	hsa:27097
ko:K03130	hsa:6877
ko:K03131	hsa:6878
ko:K03131	hsa:10629
ko:K03132	hsa:6879
ko:K03132	hsa:54457
ko:K10358	hsa:4646
ko:K10359	hsa:4647
ko:K10032	hsa:10563
ko:K10033	hsa:9547
ko:K10035	hsa:58191
ko:K04697	hsa:122809
ko:K10727	hsa:81620
ko:K10756	hsa:5983
ko:K10761	hsa:54974
ko:K01097	hsa:140838
ko:K10049	hsa:1054
ko:K10360	hsa:4649
ko:K10360	hsa:4650
ko:K10361	hsa:51168
ko:K03026	hsa:661
ko:K03005	hsa:64425
ko:K10053	hsa:862
ko:K10054	hsa:5371
ko:K10328	hsa:140459
ko:K01468	hsa:144193
ko:K10045	hsa:1082
ko:K10045	hsa:114335
ko:K10045	hsa:114336
ko:K10045	hsa:93659
ko:K10045	hsa:94027
ko:K10045	hsa:94115
ko:K10057	hsa:50856
ko:K10058	hsa:338339
ko:K10059	hsa:26253
ko:K10060	hsa:165530
ko:K10061	hsa:339390
ko:K10062	hsa:81035
ko:K10063	hsa:432
ko:K10064	hsa:433
ko:K10065	hsa:10584
ko:K12672	hsa:6373
ko:K05407	hsa:5197
ko:K10031	hsa:6387
ko:K03134	hsa:6881
ko:K03126	hsa:6883
ko:K03124	hsa:2959
ko:K10862	hsa:55775
ko:K10050	hsa:1052
ko:K10051	hsa:1053
ko:K06719	hsa:342510
ko:K10093	hsa:284194
ko:K10093	hsa:3965
ko:K10093	hsa:654346
ko:K10095	hsa:85329
ko:K10096	hsa:29124
ko:K10097	hsa:56891
ko:K10055	hsa:7704
ko:K10056	hsa:3728
ko:K10048	hsa:1051
ko:K10383	hsa:2125
ko:K10382	hsa:667
ko:K10184	hsa:9095
ko:K11259	hsa:10994
ko:K10185	hsa:57057
ko:K10098	hsa:125972
ko:K10099	hsa:26232
ko:K10100	hsa:26270
ko:K10101	hsa:115290
ko:K10102	hsa:126433
ko:K10103	hsa:93611
ko:K10104	hsa:2219
ko:K10104	hsa:2220
ko:K10104	hsa:8547
ko:K10106	hsa:2677
ko:K06552	hsa:57126
ko:K10160	hsa:7099
ko:K10164	hsa:79923
ko:K10168	hsa:7100
ko:K10172	hsa:6862
ko:K10173	hsa:8320
ko:K10128	hsa:56475
ko:K10129	hsa:51512
ko:K10130	hsa:55367
ko:K10131	hsa:5366
ko:K10132	hsa:27113
ko:K10133	hsa:9540
ko:K10134	hsa:9538
ko:K10135	hsa:51246
ko:K10136	hsa:64065
ko:K10137	hsa:64393
ko:K10138	hsa:3486
ko:K10174	hsa:10716
ko:K10175	hsa:6899
ko:K10176	hsa:6909
ko:K10177	hsa:6926
ko:K10178	hsa:9496
ko:K10179	hsa:6910
ko:K10180	hsa:6911
ko:K10181	hsa:347853
ko:K10182	hsa:6913
ko:K10183	hsa:9096
ko:K10154	hsa:3664
ko:K10157	hsa:135152
ko:K10223	hsa:9023
ko:K10214	hsa:8309
ko:K07604	hsa:147183
ko:K07604	hsa:162605
ko:K07604	hsa:192666
ko:K07604	hsa:342574
ko:K07604	hsa:54474
ko:K07604	hsa:8687
ko:K07604	hsa:8688
ko:K07604	hsa:8689
ko:K03259	hsa:9470
ko:K10169	hsa:10333
ko:K10159	hsa:7097
ko:K10171	hsa:81793
ko:K03259	hsa:253314
ko:K24127	hsa:158809
ko:K10158	hsa:26229
ko:K10153	hsa:3660
ko:K10155	hsa:3394
ko:K10205	hsa:54898
ko:K10162	hsa:25805
ko:K10163	hsa:50943
ko:K10127	hsa:4194
ko:K03122	hsa:2957
ko:K10203	hsa:79071
ko:K05605	hsa:26275
ko:K07605	hsa:121391
ko:K07605	hsa:140807
ko:K07605	hsa:196374
ko:K07605	hsa:286887
ko:K07605	hsa:338785
ko:K07605	hsa:51350
ko:K07605	hsa:9119
ko:K20119	hsa:51411
ko:K15294	hsa:10814
ko:K15295	hsa:594855
ko:K11319	hsa:54556
ko:K10518	hsa:92999
ko:K11141	hsa:2028
ko:K15295	hsa:339302
ko:K15296	hsa:8775
ko:K11435	hsa:3275
ko:K11436	hsa:10196
ko:K05931	hsa:10498
ko:K02516	hsa:10419
ko:K11437	hsa:55170
ko:K11438	hsa:54496
ko:K11439	hsa:56341
ko:K13982	hsa:54514
ko:K11394	hsa:58510
ko:K15306	hsa:5902
ko:K11341	hsa:8089
ko:K15308	hsa:7538
ko:K15310	hsa:94241
ko:K11252	hsa:158983
ko:K01446	hsa:114770
ko:K18681	hsa:115752
ko:K10285	hsa:54620
ko:K11187	hsa:25824
ko:K06709	hsa:55693
ko:K06709	hsa:9682
ko:K11449	hsa:221037
ko:K11108	hsa:10171
ko:K11322	hsa:26122
ko:K11471	hsa:171023
ko:K11470	hsa:84108
ko:K11468	hsa:10138
ko:K11467	hsa:5252
ko:K23843	hsa:286097
ko:K00079	hsa:873
ko:K11251	hsa:474382
ko:K11406	hsa:9759
ko:K11411	hsa:23411
ko:K11412	hsa:22933
ko:K11415	hsa:23408
ko:K11254	hsa:121504
ko:K11254	hsa:554313
ko:K11254	hsa:8294
ko:K11254	hsa:8360
ko:K11254	hsa:8361
ko:K11254	hsa:8362
ko:K11254	hsa:8363
ko:K11254	hsa:8364
ko:K11254	hsa:8365
ko:K11254	hsa:8366
ko:K11254	hsa:8367
ko:K11254	hsa:8368
ko:K11254	hsa:8370
ko:K11252	hsa:255626
ko:K11252	hsa:440689
ko:K11253	hsa:440093
ko:K11217	hsa:3716
ko:K11219	hsa:7297
ko:K11222	hsa:6775
ko:K11223	hsa:6776
ko:K11224	hsa:6777
ko:K11225	hsa:6778
ko:K11247	hsa:6456
ko:K11138	hsa:55183
ko:K10886	hsa:7518
ko:K10888	hsa:2175
ko:K11214	hsa:23729
ko:K06671	hsa:10274
ko:K11251	hsa:8336
ko:K11251	hsa:8337
ko:K11251	hsa:8969
ko:K05408	hsa:414062
ko:K11251	hsa:317772
ko:K11252	hsa:8348
ko:K11253	hsa:3021
ko:K05137	hsa:53833
ko:K11251	hsa:94239
ko:K26053	hsa:54955
ko:K15305	hsa:55697
ko:K14008	hsa:27248
ko:K14019	hsa:23645
ko:K11647	hsa:6595
ko:K11221	hsa:6773
ko:K11247	hsa:6455
ko:K11718	hsa:55757
ko:K11649	hsa:6599
ko:K11653	hsa:57492
ko:K11668	hsa:54891
ko:K11669	hsa:283899
ko:K11670	hsa:29844
ko:K11672	hsa:79913
ko:K12034	hsa:140691
ko:K08341	hsa:11345
ko:K11109	hsa:25913
ko:K11110	hsa:7013
ko:K11112	hsa:26277
ko:K11156	hsa:158835
ko:K11157	hsa:8228
ko:K14005	hsa:25956
ko:K14006	hsa:10483
ko:K14010	hsa:23471
ko:K14011	hsa:80700
ko:K11148	hsa:317749
ko:K11154	hsa:8608
ko:K11143	hsa:64446
ko:K20102	hsa:253943
ko:K11268	hsa:114799
ko:K11142	hsa:51056
ko:K01056	hsa:138428
ko:K11549	hsa:147841
ko:K11550	hsa:57405
ko:K11544	hsa:79980
ko:K11565	hsa:11339
ko:K11548	hsa:83540
ko:K08866	hsa:7272
ko:K00995	hsa:9489
ko:K02987	hsa:6191
ko:K01847	hsa:4594
ko:K11593	hsa:192669
ko:K11593	hsa:26523
ko:K11594	hsa:1654
ko:K11580	hsa:151648
ko:K11598	hsa:122706
ko:K00029	hsa:10873
ko:K11584	hsa:5526
ko:K11584	hsa:5527
ko:K11584	hsa:5528
ko:K11584	hsa:5529
ko:K11585	hsa:10951
ko:K11586	hsa:11335
ko:K11589	hsa:4152
ko:K11588	hsa:4204
ko:K04354	hsa:55844
ko:K11590	hsa:8932
ko:K11592	hsa:23405
ko:K11581	hsa:151246
ko:K11579	hsa:55055
ko:K11578	hsa:9183
ko:K11583	hsa:28227
ko:K11583	hsa:55012
ko:K00029	hsa:4199
ko:K11547	hsa:10403
ko:K11583	hsa:5523
