MicrobeID,Phylum,Kingdom,Host,Oxygen Requirement
Campylobacter_coli_84_2,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_coli_86119,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_coli_90_3,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_coli_BFR_CA_9557,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_coli_BIGS0003,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_coli_H56,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_coli_H6,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_coli_H8,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_coli_H9,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_coli_JV20,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_coli_LMG_23336,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_coli_LMG_23341,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_coli_LMG_23342,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_coli_LMG_9853,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_coli_LMG_9854,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_coli_LMG_9860,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_coli_RM2228,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_coli_YH501,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_coli_Z156,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_coli_Z163,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_concisus_13826,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_concisus_UNSWCD,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_curvus_525_92,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_curvus_DSM_6644,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_fetus_subsp_fetus_006A_0073,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_fetus_subsp_fetus_82_40,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_fetus_subsp_venerealis_NCTC_10354,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_gracilis_RM3268,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_hominis_ATCC_BAA_381,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_hyointestinalis_subsp_hyointestinalis_LMG_9260,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_CJM1cam,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_jejuni_81_176,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_jejuni_ICDCCJ07004,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_jejuni_M1,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_jejuni_NCTC_11168,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_NCTC11351,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_RM1221,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_str_NCCP_No_15742,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_doylei_269_97,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_04197,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_04199,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_110_21,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_1213,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_129_258,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_1336,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_140_16,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_1798,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_1854,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_1893,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_1997_1,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_1997_11,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_1997_7,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_2008_1025,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_2008_831,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_2008_894,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_2008_988,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_260_94,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_414,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_51037,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_53161,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_55037,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_60004,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_6399,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_81116,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_84_25,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_86605,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_87330,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_CF93_6,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_CG8421,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_CG8486,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_D2600,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_DFVF1099,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_H22082,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_HB93_13,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_IA3902,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_ICDCCJ07001,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_ICDCCJ07002,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_LMG_23210,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_LMG_23211,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_LMG_23216,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_LMG_23218,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_LMG_23223,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_LMG_23264,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_LMG_23269,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_LMG_23357,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_LMG_9081,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_LMG_9217,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_LMG_9872,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_LMG_9879,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_NCTC_11168_BN148,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_NW,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_P110B,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_P854,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_PT14,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_RB922,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_S3,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_jejuni_subsp_jejuni_xy259,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_lari_RM2100,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_rectus_RM3267,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_showae_CSUNSWCD,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_showae_RM3277,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_sp_10_1_50,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_sputorum_bv_faecalis_CCUG_20703,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_subantarcticus_LMG_24374,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_subantarcticus_LMG_24377,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_troglodytis_MIT_05_9149A,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_upsaliensis_JV21,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_upsaliensis_RM3195,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_ureolyticus_ACS_301_V_Sch3b,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_ureolyticus_CIT007,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_ureolyticus_RIGS_9880,Proteobacteria,Bacteria,Human,Microaerophile
Campylobacter_ureolyticus_UMB0112,Proteobacteria,Bacteria,Human,Microaerophile
Candidatus_Dorea_massiliensis_AP6,Firmicutes,Bacteria,Mouse,Anaerobe
Candidatus_Nitrososphaera_gargensis_Ga9_2,Thaumarchaeota,Archaea,Human,Aerobe
Candidatus_Pelagibacter_sp_IMCC9063,Proteobacteria,Bacteria,Mouse,Aerobe
Candidatus_Saccharimonas_aalborgensis,Candidatus Saccharibacteria,Bacteria,Mouse,0
Candidatus_Soleaferrea_massiliensis_AP7,Firmicutes,Bacteria,Human,0
Capnocytophaga_granulosa_ATCC_51502,Bacteroidetes,Bacteria,Human,Facultative
Capnocytophaga_leadbetteri_DSM_22902,Bacteroidetes,Bacteria,Human,Facultative
Capnocytophaga_ochracea_DSM_7271,Bacteroidetes,Bacteria,Human,Facultative
Capnocytophaga_ochracea_F0287,Bacteroidetes,Bacteria,Human,Facultative
Capnocytophaga_ochracea_str_Holt_25,Bacteroidetes,Bacteria,Human,Facultative
Capnocytophaga_sp_CM59,Bacteroidetes,Bacteria,Human,Facultative
Capnocytophaga_sp_oral_taxon_326_str_F0382,Bacteroidetes,Bacteria,Human,Facultative
Capnocytophaga_sp_oral_taxon_329_str_F0087,Bacteroidetes,Bacteria,Human,Facultative
Capnocytophaga_sp_oral_taxon_332_str_F0381,Bacteroidetes,Bacteria,Human,Facultative
Capnocytophaga_sp_oral_taxon_335_str_F0486,Bacteroidetes,Bacteria,Human,Facultative
Capnocytophaga_sp_oral_taxon_336_str_F0502,Bacteroidetes,Bacteria,Human,Facultative
Capnocytophaga_sp_oral_taxon_338_str_F0234,Bacteroidetes,Bacteria,Human,Facultative
Capnocytophaga_sp_oral_taxon_412_str_F0487,Bacteroidetes,Bacteria,Human,Facultative
Capnocytophaga_sputigena_ATCC_33612,Bacteroidetes,Bacteria,Human,Facultative
Cardiobacterium_hominis_612_ETAR_1001_5485_127101,Proteobacteria,Bacteria,Human,Aerobe
Cardiobacterium_valvarum_F0432,Proteobacteria,Bacteria,Human,Aerobe
Carnobacterium_maltaromaticum_ATCC_35586,Firmicutes,Bacteria,Human,Facultative anaerobe
Carnobacterium_maltaromaticum_DSM_20342,Firmicutes,Bacteria,Human,Facultative anaerobe
Carnobacterium_maltaromaticum_DSM_20722,Firmicutes,Bacteria,Human,Facultative anaerobe
Carnobacterium_maltaromaticum_LMA28,Firmicutes,Bacteria,Human,Facultative anaerobe
Catabacter_hongkongensis_HKU16,Firmicutes,Bacteria,Human,0
Catenibacterium_mitsuokai_DSM_15897,Firmicutes,Bacteria,Human,Anaerobe
Catenibacterium_mitsuokai_ERR1022284,Firmicutes,Bacteria,Human,Anaerobe
Catenibacterium_mitsuokai_ERR2221198,Firmicutes,Bacteria,Human,Anaerobe
Catonella_morbi_ATCC_51271,Firmicutes,Bacteria,Human,Anaerobe
Cedecea_davisae_DSM_4568,Proteobacteria,Bacteria,Human,0
Cellulomonas_massiliensis_JC225,Actinobacteria,Bacteria,Human,Aerobe
Cellulomonas_massiliensis_MGYG_HGUT_01416,Actinobacteria,Bacteria,Human,Aerobe
Cellulomonas_timonensis_DSM_100699,Actinobacteria,Bacteria,Human,
Cellulosilyticum_lentocellum_DSM_5427,Firmicutes,Bacteria,Human,Anaerobe
Cellulosimicrobium_cellulans_J36,Actinobacteria,Bacteria,Human,Facultative
Centipeda_periodontii_DSM_2778,Firmicutes,Bacteria,Human,Aerobe
Cetobacterium_somerae_ATCC_BAA_47401,Fusobacteria,Bacteria,Human,0
Chlorobium_phaeobacteroides_BS1,Chlorobi,Bacteria,Human,Facultative
Chlorobium_phaeobacteroides_DSM_266,Chlorobi,Bacteria,Human,Facultative
Christensenella_massiliensis_Marseille_P2438,Firmicutes,Bacteria,Human,Obligate anaerobe
Christensenella_minuta_DSM_22607,Firmicutes,Bacteria,Human,Obligate anaerobe
Christensenella_timonensis_DSM_102800,Firmicutes,Bacteria,Human,Obligate anaerobe
Christensenellaceae_nov_ERR1022455,Firmicutes,Bacteria,Human,Obligate anaerobe
Citrobacter_amalonaticus_FDAARGOS_122,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_amalonaticus_FDAARGOS_166,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_amalonaticus_Y19,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_amalonaticus_YG6,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_amalonaticus_YG8,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_freundii_4_7_47CFAA,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_freundii_ATCC_8090,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_freundii_ERR2221339,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_freundii_FDAARGOS_61,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_freundii_FDAARGOS_73,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_freundii_GTC_09479,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_freundii_GTC_09629,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_freundii_str_ballerup_7851_39,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_freundii_UCI_31,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_koseri_ATCC_BAA_895,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_koseri_FDAARGOS_164,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_nov_ERR2221352,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_portucalensis_P10159,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_rodentium_ICC168,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_sp_30_2,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_sp_A1,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_sp_KTE151,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_sp_KTE30,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_sp_KTE32,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_sp_L17,Proteobacteria,Bacteria,Human,Facultative anaerobe
Citrobacter_youngae_ATCC_29220,Proteobacteria,Bacteria,Human,Facultative anaerobe
Cloacibacillus_evryensis_DSM_19522,Synergistetes,Bacteria,Human,Obligate anaerobe
Cloacibacterium_normanense_DSM_15886,Bacteroidetes,Bacteria,Mouse,Facultative
Clostridiaceae_nov_ERR1022373,Firmicutes,Bacteria,Human,0
Clostridiaceae_nov_ERR2221146,Firmicutes,Bacteria,Human,0
Clostridiaceae_nov_ERR2221328,Firmicutes,Bacteria,Human,0
Clostridiaceae_nov_ERR2221330,Firmicutes,Bacteria,Human,0
Clostridiaceae_nov_ERR2221331,Firmicutes,Bacteria,Human,0
Clostridiaceae_nov_ERR2221345,Firmicutes,Bacteria,Human,0
Clostridiaceae_nov_ERR2221361,Firmicutes,Bacteria,Human,0
Clostridiaceae_nov_ERR2221383,Firmicutes,Bacteria,Human,0
Clostridiaceae_nov_ERR2230154,Firmicutes,Bacteria,Human,0
Clostridiales_bacterium_mt11,Firmicutes,Bacteria,Human,
Clostridiales_incertae_sedis_nov_ERR1022334,Firmicutes,Bacteria,Human,0
Clostridiales_incertae_sedis_nov_ERR1022419,Firmicutes,Bacteria,Human,0
Clostridiales_incertae_sedis_nov_ERR2221176,Firmicutes,Bacteria,Human,0
Clostridiales_incertae_sedis_nov_ERR2221277,Firmicutes,Bacteria,Human,0
Clostridiales_incertae_sedis_nov_ERR2221283,Firmicutes,Bacteria,Human,0
Clostridiales_incertae_sedis_nov_ERR2221367,Firmicutes,Bacteria,Human,0
Clostridiales_incertae_sedis_nov_ERR2221388,Firmicutes,Bacteria,Human,0
Clostridiales_sp_1_7_47FAA,Firmicutes,Bacteria,Human,0
Clostridioides_difficile_002_P50_2011,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_050_P50_2011,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_2007855,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_630,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_6503,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_70_100_2010,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_ATCC_43255,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_ATCC_9689,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_BI1,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_CD37,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_CIP_107932,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_ERR1204032,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_ERR2221119,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_ERR2221219,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_ERR2221225,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_M120,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_M68,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_QCD_23m63,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_QCD_37x79,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_QCD_63q42,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_QCD_66c26,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_QCD_76w55,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_difficile_QCD_97b34,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridioides_mangenotii_LM2,Firmicutes,Bacteria,Mouse,0
Clostridioides_mangenotii_TR,Firmicutes,Bacteria,Mouse,0
Clostridium_acetobutylicum_ATCC_824,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_acetobutylicum_DSM_1731,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_acetobutylicum_EA_2018,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_aerotolerans_DSM_5434,Firmicutes,Bacteria,Mouse,Anaerobe
Clostridium_amazonitimonense_MGYG_HGUT_01477,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_asparagiforme_DSM_15981,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_baratii_796_15,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_baratii_ERR1022470,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_baratii_str_Sullivan,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_bartlettii_DSM_16795,Firmicutes,Bacteria,Human,Anaerobe
Clostridium_beijerinckii_G117,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_beijerinckii_NCIMB_8052,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_bifermentans_ATCC_19299,Firmicutes,Bacteria,Human,0
Clostridium_boliviensis_ERR171272,Firmicutes,Bacteria,Human,Anaerobe
Clostridium_bolteae_90A5,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_bolteae_90A9,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_bolteae_90B3,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_bolteae_90B7,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_bolteae_90B8,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_bolteae_ATCC_BAA_613,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_bolteae_WAL_14578,Firmicutes,Bacteria,Human,
Clostridium_botulinum_A_str_ATCC_19397,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_botulinum_A_str_ATCC_3502,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_botulinum_A_str_Hall,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_botulinum_A2_str_Kyoto,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_botulinum_A3_str_Loch_Maree,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_botulinum_B_str_Eklund_17B,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_botulinum_B1_str_Okra,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_botulinum_Ba4_str_657,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_botulinum_Bf,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_botulinum_BKT015925,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_botulinum_C_str_Eklund,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_botulinum_CB11_1_1,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_botulinum_CDC66177,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_botulinum_D_str_1873,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_botulinum_E1_str_BoNT_E_Beluga,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_botulinum_E3_str_Alaska_E43,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_botulinum_F_str_230613,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_botulinum_F_str_Langeland,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_botulinum_H04402_065,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_botulinum_NCTC_2916,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_butyricum_5521,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_butyricum_60E_3,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_butyricum_DKU_01,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_butyricum_DSM_10702,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_butyricum_E4_str_BoNT_E_BL5262,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_cadaveris_AGR2141,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_celatum_DSM_1785,Firmicutes,Bacteria,Human,Obligate anaerobe
Clostridium_cellobioparum_DSM_1351,Firmicutes,Bacteria,Human,Anaerobe
