reaction_id,reaction_equation,diphosphate_test,loop_test,dilution_test,dead_end_test,pathway,duplicate_test,kegg_group
ACMANAptspp,N-Acetyl-D-mannosamine [p] + Phosphoenolpyruvate [c] --> N-Acetyl-D-mannosamine 6-phosphate [c] + Pyruvate [c],ok,ok,ok,bad,88,ok,Carbohydrates
ACNAMt2pp,N-Acetylneuraminate [p] + H+ [p] --> N-Acetylneuraminate [c] + H+ [c],ok,ok,ok,bad,88,ok,Not in KEGG
GALCTtex,D-Galactarate [e] <=> D-Galactarate [p],ok,ok,ok,bad,35,ok,Not in KEGG
GALCTNtex,D-Galactonate [e] <=> D-Galactonate [p],ok,ok,ok,bad,19,ok,Not in KEGG
GALTtex,Galactitol [e] <=> Galactitol [p],ok,ok,ok,bad,49,ok,Not in KEGG
EX_cbi_e,Cobinamide [e] -->,ok,ok,ok,bad,2,ok,Not in KEGG
CHOLD,Choline C5H14NO [c] + Nicotinamide adenine dinucleotide [c] --> Betaine aldehyde [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c],ok,ok,ok,ok,0,ok,Amino acids
TRE6PS,"D-Glucose 6-phosphate [c] + UDPglucose [c] --> H+ [c] + Alpha,alpha'-Trehalose 6-phosphate [c] + UDP C9H11N2O12P2 [c]",ok,ok,ok,ok,0,ok,Carbohydrates
DRPA,2-Deoxy-D-ribose 5-phosphate [c] --> Acetaldehyde [c] + Glyceraldehyde 3-phosphate [c],ok,ok,ok,ok,0,ok,Carbohydrates
TKT2,D-Erythrose 4-phosphate [c] + D-Xylulose 5-phosphate [c] <=> D-Fructose 6-phosphate [c] + Glyceraldehyde 3-phosphate [c],ok,ok,ok,ok,0,ok,Carbohydrates
TKT2,D-Erythrose 4-phosphate [c] + D-Xylulose 5-phosphate [c] <=> D-Fructose 6-phosphate [c] + Glyceraldehyde 3-phosphate [c],ok,ok,ok,ok,0,ok,Energy
TKT2,D-Erythrose 4-phosphate [c] + D-Xylulose 5-phosphate [c] <=> D-Fructose 6-phosphate [c] + Glyceraldehyde 3-phosphate [c],ok,ok,ok,ok,0,ok,Terpenoids
EX_arbtn_fe3_e,Aerobactin [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
UDCPDP,H2O H2O [c] + Undecaprenyl diphosphate [c] --> H+ [c] + Phosphate [c] + Undecaprenyl phosphate [c],ok,ok,ok,ok,0,ok,Glycans
UDCPDP,H2O H2O [c] + Undecaprenyl diphosphate [c] --> H+ [c] + Phosphate [c] + Undecaprenyl phosphate [c],ok,ok,ok,ok,0,ok,Lipids
EX_cpgn_e,Coprogen [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_ch4_e,Methane [e] -->,ok,ok,ok,bad,67,ok,Not in KEGG
FEENTERabcpp,ATP C10H12N5O13P3 [c] + Fe-enterobactin [p] + H2O H2O [c] --> ADP C10H12N5O10P2 [c] + Fe-enterobactin [c] + H+ [c] + Phosphate [c],ok,ok,ok,ok,0,ok,Not in KEGG
EX_adocbl_e,Adenosylcobalamin [e] -->,ok,ok,ok,bad,2,ok,Not in KEGG
FECRMabcpp,ATP C10H12N5O13P3 [c] + Ferrichrome [p] + H2O H2O [c] --> ADP C10H12N5O10P2 [c] + Ferrichrome [c] + H+ [c] + Phosphate [c],ok,ok,bad,ok,39,ok,Not in KEGG
TREH,H2O H2O [c] + Trehalose [c] --> 2.0 D-Glucose [c],ok,ok,ok,ok,0,ok,Carbohydrates
GAMtex,D-Glucosamine [e] <=> D-Glucosamine [p],ok,ok,ok,bad,75,ok,Not in KEGG
GBBTNtex,Gamma-butyrobetaine [e] <=> Gamma-butyrobetaine [p],ok,ok,ok,bad,61,ok,Not in KEGG
ATPS4rpp,ADP C10H12N5O10P2 [c] + 4.0 H+ [p] + Phosphate [c] <=> ATP C10H12N5O13P3 [c] + H2O H2O [c] + 3.0 H+ [c],ok,ok,ok,ok,0,ok,Energy
INDOLEtex,Indole [e] <=> Indole [p],ok,ok,ok,ok,0,ok,Not in KEGG
ARBt2rpp,L-Arabinose [p] + H+ [p] <=> L-Arabinose [c] + H+ [c],ok,ok,bad,ok,47,bad,Not in KEGG
CYTK1,ATP C10H12N5O13P3 [c] + CMP C9H12N3O8P [c] <=> ADP C10H12N5O10P2 [c] + CDP C9H12N3O11P2 [c],ok,ok,ok,ok,0,ok,Nucleotides
DAPabcpp,"Meso-2,6-Diaminoheptanedioate [p] + ATP C10H12N5O13P3 [c] + H2O H2O [c] --> Meso-2,6-Diaminoheptanedioate [c] + ADP C10H12N5O10P2 [c] + H+ [c] + Phosphate [c]",ok,ok,ok,bad,71,ok,Not in KEGG
L_LACtex,L-Lactate [e] <=> L-Lactate [p],ok,ok,ok,ok,0,ok,Not in KEGG
ACt4pp,Acetate [p] + Sodium [p] --> Acetate [c] + Sodium [c],ok,bad,ok,ok,0,ok,Not in KEGG
ADEt2rpp,Adenine [p] + H+ [p] <=> Adenine [c] + H+ [c],ok,ok,ok,ok,0,ok,Not in KEGG
CO2tpp,CO2 CO2 [p] <=> CO2 CO2 [c],ok,ok,ok,ok,0,ok,Not in KEGG
DHAtpp,Dihydroxyacetone [p] <=> Dihydroxyacetone [c],ok,ok,ok,ok,0,ok,Not in KEGG
DMSOR1pp,Dimethyl sulfoxide [p] + Menaquinol 8 [c] --> Dimethyl sulfide [p] + H2O H2O [p] + Menaquinone 8 [c],ok,ok,ok,bad,73,ok,Energy
ARGabcpp,L-Arginine [p] + ATP C10H12N5O13P3 [c] + H2O H2O [c] --> ADP C10H12N5O10P2 [c] + L-Arginine [c] + H+ [c] + Phosphate [c],ok,ok,ok,ok,0,ok,Not in KEGG
ADNt2pp_copy1,Adenosine [p] + H+ [p] --> Adenosine [c] + H+ [c],ok,bad,ok,ok,0,bad,Not in KEGG
ADNt2pp_copy2,Adenosine [p] + H+ [p] <=> Adenosine [c] + H+ [c],ok,bad,ok,ok,0,bad,Not in KEGG
ALAabcpp,L-Alanine [p] + ATP C10H12N5O13P3 [c] + H2O H2O [c] --> ADP C10H12N5O10P2 [c] + L-Alanine [c] + H+ [c] + Phosphate [c],ok,ok,ok,ok,0,ok,Not in KEGG
ALLabcpp,D-Allose [p] + ATP C10H12N5O13P3 [c] + H2O H2O [c] --> ADP C10H12N5O10P2 [c] + D-Allose [c] + H+ [c] + Phosphate [c],ok,ok,ok,bad,69,ok,Not in KEGG
ALLTNt2rpp,Allantoin [p] + H+ [p] <=> Allantoin [c] + H+ [c],ok,ok,ok,ok,0,ok,Not in KEGG
ARBabcpp,L-Arabinose [p] + ATP C10H12N5O13P3 [c] + H2O H2O [c] --> ADP C10H12N5O10P2 [c] + L-Arabinose [c] + H+ [c] + Phosphate [c],ok,ok,bad,ok,47,ok,Not in KEGG
ARGAGMt7pp,Agmatine [c] + L-Arginine [p] <=> Agmatine [p] + L-Arginine [c],ok,ok,ok,ok,0,ok,Not in KEGG
ASCBptspp,L-Ascorbate [p] + Phosphoenolpyruvate [c] --> L-ascorbate-6-phosphate [c] + Pyruvate [c],ok,ok,ok,bad,33,ok,Carbohydrates
CYTK2,ATP C10H12N5O13P3 [c] + DCMP C9H12N3O7P [c] <=> ADP C10H12N5O10P2 [c] + DCDP C9H12N3O10P2 [c],ok,ok,ok,ok,0,ok,Nucleotides
ASNt2rpp,L-Asparagine [p] + H+ [p] <=> L-Asparagine [c] + H+ [c],ok,ok,ok,ok,0,ok,Not in KEGG
ASPabcpp,L-Aspartate [p] + ATP C10H12N5O13P3 [c] + H2O H2O [c] --> ADP C10H12N5O10P2 [c] + L-Aspartate [c] + H+ [c] + Phosphate [c],ok,ok,ok,ok,0,ok,Not in KEGG
ASPt2pp,L-Aspartate [p] + H+ [p] --> L-Aspartate [c] + H+ [c],ok,ok,ok,ok,0,bad,Not in KEGG
ECOAH8,(S)-3-Hydroxyoctadecanoyl-CoA [c] <=> H2O H2O [c] + Trans-Octadec-2-enoyl-CoA [c],ok,ok,ok,ok,0,ok,Carbohydrates
ECOAH8,(S)-3-Hydroxyoctadecanoyl-CoA [c] <=> H2O H2O [c] + Trans-Octadec-2-enoyl-CoA [c],ok,ok,ok,ok,0,ok,Lipids
ECOAH8,(S)-3-Hydroxyoctadecanoyl-CoA [c] <=> H2O H2O [c] + Trans-Octadec-2-enoyl-CoA [c],ok,ok,ok,ok,0,ok,Amino acids
ECOAH8,(S)-3-Hydroxyoctadecanoyl-CoA [c] <=> H2O H2O [c] + Trans-Octadec-2-enoyl-CoA [c],ok,ok,ok,ok,0,ok,Other amino acids
ECOAH8,(S)-3-Hydroxyoctadecanoyl-CoA [c] <=> H2O H2O [c] + Trans-Octadec-2-enoyl-CoA [c],ok,ok,ok,ok,0,ok,Terpenoids
ECOAH8,(S)-3-Hydroxyoctadecanoyl-CoA [c] <=> H2O H2O [c] + Trans-Octadec-2-enoyl-CoA [c],ok,ok,ok,ok,0,ok,Xenobiotics
GLCDpp,D-Glucose [p] + H2O H2O [p] + Ubiquinone-8 [c] --> D-Gluconate [p] + H+ [p] + Ubiquinol-8 [c],ok,ok,ok,ok,0,ok,Carbohydrates
GUAtpp,Guanine [p] <=> Guanine [c],ok,ok,ok,ok,0,ok,Not in KEGG
ASPt2_2pp,L-Aspartate [p] + 2.0 H+ [p] --> L-Aspartate [c] + 2.0 H+ [c],ok,ok,ok,ok,0,bad,Not in KEGG
HYD2pp,Hydrogen [c] + 2.0 H+ [c] + Menaquinone 8 [c] --> 2.0 H+ [p] + Menaquinol 8 [c],ok,ok,ok,ok,0,bad,Xenobiotics
GK1,ATP C10H12N5O13P3 [c] + GMP C10H12N5O8P [c] <=> ADP C10H12N5O10P2 [c] + GDP C10H12N5O11P2 [c],ok,ok,ok,ok,0,ok,Nucleotides
HYXNtpp,Hypoxanthine [p] <=> Hypoxanthine [c],ok,ok,ok,ok,0,ok,Not in KEGG
"NACtpp",Nicotinate [p] --> Nicotinate [c],ok,ok,ok,bad,55,ok,Not in KEGG
ASPt2_3pp,L-Aspartate [p] + 3.0 H+ [p] --> L-Aspartate [c] + 3.0 H+ [c],ok,ok,ok,ok,0,bad,Not in KEGG
HIStex,L-Histidine [e] <=> L-Histidine [p],ok,ok,ok,ok,0,ok,Not in KEGG
FE3DCITabcpp,ATP C10H12N5O13P3 [c] + Fe(III)dicitrate [p] + H2O H2O [c] --> ADP C10H12N5O10P2 [c] + 2.0 Citrate [c] + Iron (Fe3+) [c] + H+ [c] + Phosphate [c],ok,ok,ok,ok,0,ok,Not in KEGG
HXAtex,Hexanoate (n-C6:0) [e] <=> Hexanoate (n-C6:0) [p],ok,ok,ok,ok,0,ok,Not in KEGG
HACD1,Acetoacetyl-CoA [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] <=> (S)-3-Hydroxybutanoyl-CoA [c] + Nicotinamide adenine dinucleotide [c],ok,ok,ok,ok,0,ok,Carbohydrates
HACD1,Acetoacetyl-CoA [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] <=> (S)-3-Hydroxybutanoyl-CoA [c] + Nicotinamide adenine dinucleotide [c],ok,ok,ok,ok,0,ok,Lipids
HACD1,Acetoacetyl-CoA [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] <=> (S)-3-Hydroxybutanoyl-CoA [c] + Nicotinamide adenine dinucleotide [c],ok,ok,ok,ok,0,ok,Amino acids
HACD1,Acetoacetyl-CoA [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] <=> (S)-3-Hydroxybutanoyl-CoA [c] + Nicotinamide adenine dinucleotide [c],ok,ok,ok,ok,0,ok,Other amino acids
HACD1,Acetoacetyl-CoA [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] <=> (S)-3-Hydroxybutanoyl-CoA [c] + Nicotinamide adenine dinucleotide [c],ok,ok,ok,ok,0,ok,Terpenoids
HACD1,Acetoacetyl-CoA [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] <=> (S)-3-Hydroxybutanoyl-CoA [c] + Nicotinamide adenine dinucleotide [c],ok,ok,ok,ok,0,ok,Xenobiotics
HYXNtex,Hypoxanthine [e] <=> Hypoxanthine [p],ok,ok,ok,ok,0,ok,Not in KEGG
IDONtex,L-Idonate [e] <=> L-Idonate [p],ok,ok,ok,ok,0,ok,Not in KEGG
ILEtex,L-Isoleucine [e] <=> L-Isoleucine [p],ok,ok,ok,ok,0,ok,Not in KEGG
INSTtex,Myo-Inositol [e] <=> Myo-Inositol [p],ok,ok,ok,bad,2,ok,Not in KEGG
INStex,Inosine [e] <=> Inosine [p],ok,ok,ok,ok,0,ok,Not in KEGG
Ktex,Potassium [e] <=> Potassium [p],ok,ok,ok,ok,0,ok,Not in KEGG
CPGNtonex,Coprogen [e] + H+ [p] --> Coprogen [p] + H+ [c],ok,ok,bad,ok,24,ok,Not in KEGG
GLCRtex,D-Glucarate [e] <=> D-Glucarate [p],ok,ok,ok,bad,35,ok,Not in KEGG
GLCNtex,D-Gluconate [e] <=> D-Gluconate [p],ok,ok,ok,ok,0,ok,Not in KEGG
GLCURtex,D-Glucuronate [e] <=> D-Glucuronate [p],ok,ok,ok,bad,2,ok,Not in KEGG
GLNtex,L-Glutamine [e] <=> L-Glutamine [p],ok,ok,ok,bad,20,ok,Not in KEGG
O2tex,O2 O2 [e] <=> O2 O2 [p],ok,ok,ok,ok,0,ok,Not in KEGG
EX_ppa_e,Propionate (n-C3:0) [e] -->,ok,ok,ok,bad,18,ok,Not in KEGG
HACD2,3-Oxohexanoyl-CoA [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] <=> (S)-3-Hydroxyhexanoyl-CoA [c] + Nicotinamide adenine dinucleotide [c],ok,ok,ok,ok,0,ok,Carbohydrates
HACD2,3-Oxohexanoyl-CoA [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] <=> (S)-3-Hydroxyhexanoyl-CoA [c] + Nicotinamide adenine dinucleotide [c],ok,ok,ok,ok,0,ok,Lipids
HACD2,3-Oxohexanoyl-CoA [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] <=> (S)-3-Hydroxyhexanoyl-CoA [c] + Nicotinamide adenine dinucleotide [c],ok,ok,ok,ok,0,ok,Amino acids
HACD2,3-Oxohexanoyl-CoA [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] <=> (S)-3-Hydroxyhexanoyl-CoA [c] + Nicotinamide adenine dinucleotide [c],ok,ok,ok,ok,0,ok,Other amino acids
HACD2,3-Oxohexanoyl-CoA [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] <=> (S)-3-Hydroxyhexanoyl-CoA [c] + Nicotinamide adenine dinucleotide [c],ok,ok,ok,ok,0,ok,Terpenoids
HACD2,3-Oxohexanoyl-CoA [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] <=> (S)-3-Hydroxyhexanoyl-CoA [c] + Nicotinamide adenine dinucleotide [c],ok,ok,ok,ok,0,ok,Xenobiotics
OCTAtex,Octanoate (n-C8:0) [e] <=> Octanoate (n-C8:0) [p],ok,ok,ok,bad,107,ok,Not in KEGG
D_LACtex,D-Lactate [e] <=> D-Lactate [p],ok,ok,ok,ok,0,ok,Not in KEGG
NTD8pp,DGMP C10H12N5O7P [p] + H2O H2O [p] --> Deoxyguanosine [p] + Phosphate [p],ok,ok,ok,bad,97,ok,Nucleotides
NTD8pp,DGMP C10H12N5O7P [p] + H2O H2O [p] --> Deoxyguanosine [p] + Phosphate [p],ok,ok,ok,bad,97,ok,Cofactors
ORNtex,Ornithine [e] <=> Ornithine [p],ok,ok,ok,ok,0,ok,Not in KEGG
FRULYStex,Fructoselysine [e] <=> Fructoselysine [p],ok,ok,ok,bad,9,ok,Not in KEGG
MALTtexi,Maltose C12H22O11 [e] --> Maltose C12H22O11 [p],ok,ok,ok,bad,123,ok,Not in KEGG
ECOAH5,(S)-3-Hydroxydodecanoyl-CoA [c] <=> Trans-Dodec-2-enoyl-CoA [c] + H2O H2O [c],ok,ok,ok,ok,0,ok,Carbohydrates
ECOAH5,(S)-3-Hydroxydodecanoyl-CoA [c] <=> Trans-Dodec-2-enoyl-CoA [c] + H2O H2O [c],ok,ok,ok,ok,0,ok,Lipids
ECOAH5,(S)-3-Hydroxydodecanoyl-CoA [c] <=> Trans-Dodec-2-enoyl-CoA [c] + H2O H2O [c],ok,ok,ok,ok,0,ok,Amino acids
ECOAH5,(S)-3-Hydroxydodecanoyl-CoA [c] <=> Trans-Dodec-2-enoyl-CoA [c] + H2O H2O [c],ok,ok,ok,ok,0,ok,Other amino acids
ECOAH5,(S)-3-Hydroxydodecanoyl-CoA [c] <=> Trans-Dodec-2-enoyl-CoA [c] + H2O H2O [c],ok,ok,ok,ok,0,ok,Terpenoids
ECOAH5,(S)-3-Hydroxydodecanoyl-CoA [c] <=> Trans-Dodec-2-enoyl-CoA [c] + H2O H2O [c],ok,ok,ok,ok,0,ok,Xenobiotics
DHFS,"ATP C10H12N5O13P3 [c] + Dihydropteroate [c] + L-Glutamate [c] --> ADP C10H12N5O10P2 [c] + 7,8-Dihydrofolate [c] + H+ [c] + Phosphate [c]",ok,ok,ok,ok,0,ok,Cofactors
CITt7pp,Citrate [p] + Succinate [c] --> Citrate [c] + Succinate [p],ok,ok,ok,ok,0,ok,Not in KEGG
CRNt7pp,L-Carnitine [p] + Gamma-butyrobetaine [c] --> L-Carnitine [c] + Gamma-butyrobetaine [p],ok,ok,ok,bad,61,ok,Not in KEGG
EX_ni2_e,Nickel [e] <=>,ok,ok,ok,ok,0,ok,Not in KEGG
GLCtex_copy1,D-Glucose [e] --> D-Glucose [p],ok,bad,ok,ok,0,bad,Not in KEGG
EX_no_e,Nitric oxide [e] -->,ok,ok,ok,bad,4,ok,Not in KEGG
CHLabcpp,ATP C10H12N5O13P3 [c] + Choline C5H14NO [p] + H2O H2O [c] --> ADP C10H12N5O10P2 [c] + Choline C5H14NO [c] + H+ [c] + Phosphate [c],ok,ok,bad,ok,37,ok,Not in KEGG
DGSNt2pp,Deoxyguanosine [p] + H+ [p] --> Deoxyguanosine [c] + H+ [c],ok,ok,ok,bad,97,ok,Not in KEGG
FE3DCITtonex,Fe(III)dicitrate [e] + H+ [p] --> Fe(III)dicitrate [p] + H+ [c],ok,ok,ok,ok,0,ok,Not in KEGG
DINSt2pp,Deoxyinosine [p] + H+ [p] --> Deoxyinosine [c] + H+ [c],ok,ok,ok,bad,62,ok,Not in KEGG
DURIt2pp,Deoxyuridine [p] + H+ [p] --> Deoxyuridine [c] + H+ [c],ok,ok,ok,bad,96,ok,Not in KEGG
FE2abcpp,ATP C10H12N5O13P3 [c] + Fe2+ mitochondria [p] + H2O H2O [c] --> ADP C10H12N5O10P2 [c] + Fe2+ mitochondria [c] + H+ [c] + Phosphate [c],ok,ok,ok,ok,0,ok,Not in KEGG
FRUptspp,D-Fructose [p] + Phosphoenolpyruvate [c] --> D-Fructose 1-phosphate [c] + Pyruvate [c],ok,ok,ok,bad,113,ok,Carbohydrates
FUCtpp,L-Fucose [p] + H+ [p] <=> L-Fucose [c] + H+ [c],ok,ok,ok,bad,84,ok,Not in KEGG
EX_fad_e,Flavin adenine dinucleotide oxidized [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
GALCTt2rpp,D-Galactarate [p] + H+ [p] <=> D-Galactarate [c] + H+ [c],ok,ok,ok,bad,35,ok,Not in KEGG
GALt2pp,D-Galactose [p] + H+ [p] --> D-Galactose [c] + H+ [c],ok,ok,ok,ok,0,ok,Not in KEGG
ASPtex,L-Aspartate [e] <=> L-Aspartate [p],ok,ok,ok,ok,0,ok,Not in KEGG
ABUTt2pp,4-Aminobutanoate [p] + H+ [p] --> 4-Aminobutanoate [c] + H+ [c],ok,bad,ok,ok,0,ok,Not in KEGG
FUMt2_2pp,Fumarate [p] + 2.0 H+ [p] --> Fumarate [c] + 2.0 H+ [c],ok,ok,ok,ok,0,bad,Not in KEGG
FUMt2_3pp,Fumarate [p] + 3.0 H+ [p] --> Fumarate [c] + 3.0 H+ [c],ok,ok,ok,ok,0,bad,Not in KEGG
PHEtex,L-Phenylalanine [e] <=> L-Phenylalanine [p],ok,ok,ok,ok,0,ok,Not in KEGG
FEENTERtonex,Fe-enterobactin [e] + H+ [p] --> Fe-enterobactin [p] + H+ [c],ok,ok,ok,ok,0,ok,Not in KEGG
CSNt2pp,Cytosine [p] + H+ [p] --> Cytosine [c] + H+ [c],ok,ok,ok,bad,148,ok,Not in KEGG
CYNTt2pp,Cyanate [p] + H+ [p] --> Cyanate [c] + H+ [c],ok,ok,ok,bad,7,ok,Not in KEGG
CYSabcpp,ATP C10H12N5O13P3 [c] + L-Cysteine [p] + H2O H2O [c] --> ADP C10H12N5O10P2 [c] + L-Cysteine [c] + H+ [c] + Phosphate [c],ok,ok,ok,ok,0,bad,Not in KEGG
SBTptspp,Phosphoenolpyruvate [c] + D-Sorbitol [p] --> Pyruvate [c] + D-Sorbitol 6-phosphate [c],ok,ok,ok,bad,14,ok,Carbohydrates
PItex,Phosphate [e] <=> Phosphate [p],ok,ok,ok,ok,0,ok,Not in KEGG
TREHpp,H2O H2O [p] + Trehalose [p] --> 2.0 D-Glucose [p],ok,ok,ok,bad,138,ok,Carbohydrates
CYTBDpp,2.0 H+ [c] + 0.5 O2 O2 [c] + Ubiquinol-8 [c] --> H2O H2O [c] + 2.0 H+ [p] + Ubiquinone-8 [c],ok,ok,ok,ok,0,bad,Energy
CYTDt2pp_copy1,Cytidine [p] + H+ [p] --> Cytidine [c] + H+ [c],ok,bad,ok,ok,0,bad,Not in KEGG
CYTDt2pp_copy2,Cytidine [p] + H+ [p] <=> Cytidine [c] + H+ [c],ok,bad,ok,ok,0,bad,Not in KEGG
DADNt2pp,Deoxyadenosine [p] + H+ [p] --> Deoxyadenosine [c] + H+ [c],ok,ok,ok,bad,86,ok,Not in KEGG
DCYTt2pp,Deoxycytidine [p] + H+ [p] --> Deoxycytidine [c] + H+ [c],ok,ok,ok,bad,116,ok,Not in KEGG
CYTBD2pp,2.0 H+ [c] + Menaquinol 8 [c] + 0.5 O2 O2 [c] --> H2O H2O [c] + 2.0 H+ [p] + Menaquinone 8 [c],ok,ok,ok,ok,0,bad,Energy
ACGAMK,N-Acetyl-D-glucosamine [c] + ATP C10H12N5O13P3 [c] --> N-Acetyl-D-glucosamine 6-phosphate [c] + ADP C10H12N5O10P2 [c] + H+ [c],ok,ok,ok,ok,0,ok,Carbohydrates
ACALDtpp,Acetaldehyde [p] <=> Acetaldehyde [c],ok,ok,ok,ok,0,ok,Not in KEGG
ACt2rpp,Acetate [p] + H+ [p] <=> Acetate [c] + H+ [c],ok,bad,ok,ok,0,ok,Not in KEGG
DDGLCNt2rpp,2-Dehydro-3-deoxy-D-gluconate [p] + H+ [p] <=> 2-Dehydro-3-deoxy-D-gluconate [c] + H+ [c],ok,ok,ok,bad,2,ok,Not in KEGG
RMNtex,L-Rhamnose [e] <=> L-Rhamnose [p],ok,ok,ok,bad,16,ok,Not in KEGG
EX_meoh_e,Methanol [e] -->,ok,ok,bad,ok,2,ok,Not in KEGG
EX_fe3dcit_e,Fe(III)dicitrate [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_fe3hox_e,Fe(III)hydroxamate [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_fecrm_e,Ferrichrome [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_feenter_e,Fe-enterobactin [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_feoxam_e,Generic ferrioxamine-Fe-III [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
MALTTRtexi,Maltotriose C18H32O16 [e] --> Maltotriose C18H32O16 [p],ok,ok,ok,bad,119,ok,Not in KEGG
MALTTTRtexi,Maltotetraose [e] --> Maltotetraose [p],ok,ok,ok,bad,21,ok,Not in KEGG
MALTPTtexi,Maltopentaose [e] --> Maltopentaose [p],ok,ok,ok,bad,21,ok,Not in KEGG
METS,"5-Methyltetrahydrofolate [c] + L-Homocysteine [c] --> H+ [c] + L-Methionine [c] + 5,6,7,8-Tetrahydrofolate [c]",ok,ok,ok,ok,0,ok,Amino acids
METS,"5-Methyltetrahydrofolate [c] + L-Homocysteine [c] --> H+ [c] + L-Methionine [c] + 5,6,7,8-Tetrahydrofolate [c]",ok,ok,ok,ok,0,ok,Other amino acids
METS,"5-Methyltetrahydrofolate [c] + L-Homocysteine [c] --> H+ [c] + L-Methionine [c] + 5,6,7,8-Tetrahydrofolate [c]",ok,ok,ok,ok,0,ok,Cofactors
ASPO3,L-Aspartate [c] + Ubiquinone-8 [c] --> H+ [c] + Iminoaspartate [c] + Ubiquinol-8 [c],ok,ok,ok,ok,0,bad,Amino acids
ASPO3,L-Aspartate [c] + Ubiquinone-8 [c] --> H+ [c] + Iminoaspartate [c] + Ubiquinol-8 [c],ok,ok,ok,ok,0,bad,Cofactors
ASPO5,L-Aspartate [c] + Fumarate [c] --> H+ [c] + Iminoaspartate [c] + Succinate [c],ok,ok,ok,ok,0,ok,Amino acids
ASPO5,L-Aspartate [c] + Fumarate [c] --> H+ [c] + Iminoaspartate [c] + Succinate [c],ok,ok,ok,ok,0,ok,Cofactors
ASPO4,L-Aspartate [c] + Menaquinone 8 [c] --> H+ [c] + Iminoaspartate [c] + Menaquinol 8 [c],ok,ok,ok,ok,0,bad,Amino acids
ASPO4,L-Aspartate [c] + Menaquinone 8 [c] --> H+ [c] + Iminoaspartate [c] + Menaquinol 8 [c],ok,ok,ok,ok,0,bad,Cofactors
EX_3amp_e,3  AMP C10H12N5O7P [e] -->,ok,ok,ok,bad,66,ok,Not in KEGG
EX_3gmp_e,Guanosine 3  phosphate C10H12N5O8P [e] -->,ok,ok,ok,bad,43,ok,Not in KEGG
EX_3ump_e,3  UMP C9H11N2O9P [e] -->,ok,ok,ok,bad,105,ok,Not in KEGG
ASPO6,L-Aspartate [c] + O2 O2 [c] --> Hydrogen peroxide [c] + H+ [c] + Iminoaspartate [c],ok,ok,ok,ok,0,bad,Amino acids
ASPO6,L-Aspartate [c] + O2 O2 [c] --> Hydrogen peroxide [c] + H+ [c] + Iminoaspartate [c],ok,ok,ok,ok,0,bad,Cofactors
EX_cu2_e,Copper [e] <=>,ok,ok,ok,ok,0,ok,Not in KEGG
LCTStex,Lactose C12H22O11 [e] <=> Lactose C12H22O11 [p],ok,ok,ok,ok,0,ok,Not in KEGG
LEUtex,L-Leucine [e] <=> L-Leucine [p],ok,ok,ok,ok,0,ok,Not in KEGG
LYStex,L-Lysine [e] <=> L-Lysine [p],ok,ok,ok,ok,0,ok,Not in KEGG
EX_glyc__R_e,(R)-Glycerate [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_eca4colipa_e,(enterobacterial common antigen)x4 core oligosaccharide lipid A [e] -->,ok,ok,bad,ok,2,ok,Not in KEGG
GLYOX3,H2O H2O [c] + Methylglyoxal [c] --> H+ [c] + D-Lactate [c],ok,ok,ok,ok,0,ok,Carbohydrates
FDMO3,Ethanesulfonate [c] + Reduced FMN [c] + O2 O2 [c] --> Acetaldehyde [c] + FMN C17H19N4O9P [c] + H2O H2O [c] + H+ [c] + Sulfite [c],ok,ok,ok,bad,2,ok,Energy
LYXtex,L-Lyxose [e] <=> L-Lyxose [p],ok,ok,ok,bad,33,ok,Not in KEGG
MANtex,D-Mannose [e] <=> D-Mannose [p],ok,ok,ok,bad,41,ok,Not in KEGG
MAN6Ptex,D-Mannose 6-phosphate [e] <=> D-Mannose 6-phosphate [p],ok,ok,ok,bad,41,ok,Not in KEGG
