reaction_id,reaction_equation,loop_test,dilution_test,dead_end_test,pathway,duplicate_test,kegg_group
MAR02601,CoA [m] + malonyl-carnitin [m] <=> L-carnitine [m] + malonyl-CoA [m],ok,ok,ok,0,ok,Lipids
MAR02603,dodecanoylcarnitine [m] + L-carnitine [c] <=> dodecanoylcarnitine [c] + L-carnitine [m],ok,ok,ok,0,ok,Not in KEGG
MAR02604,CoA [m] + dodecanoylcarnitine [m] <=> lauroyl-CoA [m] + L-carnitine [m],ok,ok,ok,0,ok,Lipids
MAR02606,L-carnitine [c] + tridecanoylcarnitine [m] <=> L-carnitine [m] + tridecanoylcarnitine [c],ok,ok,ok,0,ok,Not in KEGG
MAR02607,CoA [m] + tridecanoylcarnitine [m] <=> L-carnitine [m] + tridecanoyl-CoA [m],ok,ok,ok,0,ok,Lipids
MAR02609,L-carnitine [c] + tetradecanoylcarnitine [m] <=> L-carnitine [m] + tetradecanoylcarnitine [c],ok,ok,ok,0,ok,Not in KEGG
MAR02610,CoA [m] + tetradecanoylcarnitine [m] <=> L-carnitine [m] + myristoyl-CoA [m],ok,ok,ok,0,ok,Lipids
MAR02612,L-carnitine [c] + tetradecenoylcarnitine(5) [m] <=> L-carnitine [m] + tetradecenoylcarnitine(5) [c],bad,ok,ok,0,ok,Not in KEGG
MAR02613,(9E)-tetradecenoyl-CoA [m] + L-carnitine [m] <=> CoA [m] + tetradecenoylcarnitine(5) [m],ok,ok,ok,0,ok,Lipids
MAR02616,L-carnitine [c] + tetradecenoylcarnitine(7) [m] <=> L-carnitine [m] + tetradecenoylcarnitine(7) [c],ok,ok,ok,0,ok,Not in KEGG
MAR02618,(7Z)-tetradecenoyl-CoA [m] + L-carnitine [m] <=> CoA [m] + tetradecenoylcarnitine(7) [m],ok,ok,ok,0,ok,Lipids
MAR02621,L-carnitine [c] + tetradecenoylcarnitine(9) [m] <=> L-carnitine [m] + tetradecenoylcarnitine(9) [c],ok,ok,ok,0,ok,Not in KEGG
MAR02622,5-tetradecenoyl-CoA [m] + L-carnitine [m] <=> CoA [m] + tetradecenoylcarnitine(9) [m],ok,ok,ok,0,ok,Lipids
MAR02624,L-carnitine [c] + pentadecanoylcarnitine [m] <=> L-carnitine [m] + pentadecanoylcarnitine [c],bad,ok,ok,0,ok,Not in KEGG
MAR02625,CoA [m] + pentadecanoylcarnitine [m] <=> L-carnitine [m] + pentadecanoyl-CoA [m],ok,ok,ok,0,ok,Lipids
MAR02629,L-carnitine [c] + L-palmitoylcarnitine [m] <=> L-carnitine [m] + L-palmitoylcarnitine [c],bad,ok,ok,0,ok,Not in KEGG
MAR02630,CoA [m] + L-palmitoylcarnitine [m] <=> L-carnitine [m] + palmitoyl-CoA [m],ok,ok,ok,0,ok,Lipids
MAR02634,hexadecenoylcarnitine(9) [m] + L-carnitine [c] <=> hexadecenoylcarnitine(9) [c] + L-carnitine [m],bad,ok,ok,0,ok,Not in KEGG
MAR02635,7-hexadecenoyl-CoA [m] + L-carnitine [m] <=> CoA [m] + hexadecenoylcarnitine(9) [m],ok,ok,ok,0,ok,Lipids
MAR02638,L-carnitine [c] + palmitoleoyl-carnitine [m] <=> L-carnitine [m] + palmitoleoyl-carnitine [c],bad,ok,ok,0,ok,Not in KEGG
MAR02640,CoA [m] + palmitoleoyl-carnitine [m] <=> L-carnitine [m] + palmitoleoyl-CoA [m],bad,ok,ok,0,ok,Lipids
MAR02644,heptadecanoylcarnitine [m] + L-carnitine [c] <=> heptadecanoylcarnitine [c] + L-carnitine [m],bad,ok,ok,0,ok,Not in KEGG
MAR02646,CoA [m] + heptadecanoylcarnitine [m] <=> heptadecanoyl-CoA [m] + L-carnitine [m],ok,ok,ok,0,ok,Lipids
MAR02649,heptadecenoylcarnitine(7) [m] + L-carnitine [c] <=> heptadecenoylcarnitine(7) [c] + L-carnitine [m],ok,ok,ok,0,ok,Not in KEGG
MAR02650,(10Z)-heptadecenoyl-CoA [m] + L-carnitine [m] <=> CoA [m] + heptadecenoylcarnitine(7) [m],ok,ok,ok,0,ok,Lipids
MAR02652,heptadecenoylcarnitine(8) [m] + L-carnitine [c] <=> heptadecenoylcarnitine(8) [c] + L-carnitine [m],ok,ok,ok,0,ok,Not in KEGG
MAR02653,9-heptadecenoyl-CoA [m] + L-carnitine [m] <=> CoA [m] + heptadecenoylcarnitine(8) [m],ok,ok,ok,0,ok,Lipids
MAR02655,L-carnitine [c] + stearoylcarnitine [m] <=> L-carnitine [m] + stearoylcarnitine [c],bad,ok,ok,0,ok,Not in KEGG
MAR02656,CoA [m] + stearoylcarnitine [m] <=> L-carnitine [m] + stearoyl-CoA [m],ok,ok,ok,0,ok,Lipids
MAR02658,L-carnitine [c] + octadecenoylcarnitine(5) [m] <=> L-carnitine [m] + octadecenoylcarnitine(5) [c],bad,ok,ok,0,ok,Not in KEGG
MAR02659,(13Z)-octadecenoyl-CoA [m] + L-carnitine [m] <=> CoA [m] + octadecenoylcarnitine(5) [m],ok,ok,ok,0,ok,Lipids
MAR02661,L-carnitine [c] + octadecenoylcarnitine(7) [m] <=> L-carnitine [m] + octadecenoylcarnitine(7) [c],ok,ok,ok,0,ok,Not in KEGG
MAR02662,CoA [m] + octadecenoylcarnitine(7) [m] <=> cis-vaccenoyl-CoA [m] + L-carnitine [m],ok,ok,ok,0,ok,Lipids
MAR02664,L-carnitine [c] + L-oleoylcarnitine [m] <=> L-carnitine [m] + L-oleoylcarnitine [c],bad,ok,ok,0,ok,Not in KEGG
MAR02665,CoA [m] + L-oleoylcarnitine [m] <=> L-carnitine [m] + oleoyl-CoA [m],bad,ok,ok,0,ok,Lipids
MAR02667,(9E)-octadecenoylcarnitine [c] + L-carnitine [m] <=> (9E)-octadecenoylcarnitine [m] + L-carnitine [c],bad,ok,ok,0,ok,Not in KEGG
MAR02668,(9E)-octadecenoyl-CoA [m] + L-carnitine [m] <=> (9E)-octadecenoylcarnitine [m] + CoA [m],ok,ok,ok,0,ok,Lipids
MAR02670,L-carnitine [c] + octadecenoylcarnitine(11) [m] <=> L-carnitine [m] + octadecenoylcarnitine(11) [c],ok,ok,ok,0,ok,Not in KEGG
MAR02671,(7Z)-octadecenoyl-CoA [m] + L-carnitine [m] <=> CoA [m] + octadecenoylcarnitine(11) [m],ok,ok,ok,0,ok,Lipids
MAR02673,"(6Z,9Z)-octadecadienoylcarnitine [c] + L-carnitine [m] <=> (6Z,9Z)-octadecadienoylcarnitine [m] + L-carnitine [c]",bad,ok,ok,0,ok,Not in KEGG
MAR02674,"(6Z,9Z)-octadecadienoyl-CoA [m] + L-carnitine [m] <=> (6Z,9Z)-octadecadienoylcarnitine [m] + CoA [m]",ok,ok,ok,0,ok,Lipids
MAR02676,L-carnitine [c] + nonadecanoylcarnitine [m] <=> L-carnitine [m] + nonadecanoylcarnitine [c],ok,ok,ok,0,ok,Not in KEGG
MAR02677,CoA [m] + nonadecanoylcarnitine [m] <=> L-carnitine [m] + nonadecanoyl-CoA [m],ok,ok,ok,0,ok,Lipids
MAR02679,eicosanoylcarnitine [m] + L-carnitine [c] <=> eicosanoylcarnitine [c] + L-carnitine [m],bad,ok,ok,0,ok,Not in KEGG
MAR02680,CoA [m] + eicosanoylcarnitine [m] <=> eicosanoyl-CoA [m] + L-carnitine [m],ok,ok,ok,0,ok,Lipids
MAR02682,eicosenoylcarnitine(7) [m] + L-carnitine [c] <=> eicosenoylcarnitine(7) [c] + L-carnitine [m],ok,ok,ok,0,ok,Not in KEGG
MAR02683,(13Z)-eicosenoyl-CoA [m] + L-carnitine [m] <=> CoA [m] + eicosenoylcarnitine(7) [m],ok,ok,ok,0,ok,Lipids
MAR02685,eicosenoylcarnitine(9) [m] + L-carnitine [c] <=> eicosenoylcarnitine(9) [c] + L-carnitine [m],ok,ok,ok,0,ok,Not in KEGG
MAR02686,(11Z)-eicosenoyl-CoA [m] + L-carnitine [m] <=> CoA [m] + eicosenoylcarnitine(9) [m],ok,ok,ok,0,ok,Lipids
MAR02688,eicosenoylcarnitine(11) [m] + L-carnitine [c] <=> eicosenoylcarnitine(11) [c] + L-carnitine [m],ok,ok,ok,0,ok,Not in KEGG
MAR02689,9-eicosenoyl-CoA [m] + L-carnitine [m] <=> CoA [m] + eicosenoylcarnitine(11) [m],ok,ok,ok,0,ok,Lipids
MAR02691,"(8Z,11Z)-eicosadienoylcarnitine [c] + L-carnitine [m] <=> (8Z,11Z)-eicosadienoylcarnitine [m] + L-carnitine [c]",ok,ok,ok,0,ok,Not in KEGG
MAR02692,"(8Z,11Z)-eicosadienoyl-CoA [m] + L-carnitine [m] <=> (8Z,11Z)-eicosadienoylcarnitine [m] + CoA [m]",ok,ok,ok,0,ok,Lipids
MAR02695,"(5Z,8Z,11Z)-eicosatrienoylcarnitine [c] + L-carnitine [m] <=> (5Z,8Z,11Z)-eicosatrienoylcarnitine [m] + L-carnitine [c]",ok,ok,ok,0,ok,Not in KEGG
MAR02697,"(5Z,8Z,11Z)-eicosatrienoyl-CoA [m] + L-carnitine [m] <=> (5Z,8Z,11Z)-eicosatrienoylcarnitine [m] + CoA [m]",ok,ok,ok,0,ok,Lipids
MAR02700,heneicosanoylcarnitine [m] + L-carnitine [c] <=> heneicosanoylcarnitine [c] + L-carnitine [m],ok,ok,ok,0,ok,Not in KEGG
MAR02701,CoA [m] + heneicosanoylcarnitine [m] <=> heneicosanoyl-CoA [m] + L-carnitine [m],ok,ok,ok,0,ok,Lipids
MAR02703,docosanoylcarnitine [m] + L-carnitine [c] <=> docosanoylcarnitine [c] + L-carnitine [m],ok,ok,ok,0,ok,Not in KEGG
MAR02704,CoA [m] + docosanoylcarnitine [m] <=> docosanoyl-CoA [m] + L-carnitine [m],ok,ok,ok,0,ok,Lipids
MAR02706,docosenoylcarnitine [m] + L-carnitine [c] <=> docosenoylcarnitine [c] + L-carnitine [m],ok,ok,ok,0,ok,Not in KEGG
MAR02707,(13Z)-docosenoyl-CoA [m] + L-carnitine [m] <=> CoA [m] + docosenoylcarnitine [m],ok,ok,ok,0,ok,Lipids
MAR02709,docosenoylcarnitine(11) [m] + L-carnitine [c] <=> docosenoylcarnitine(11) [c] + L-carnitine [m],ok,ok,ok,0,ok,Not in KEGG
MAR02710,(11Z)-docosenoyl-CoA [m] + L-carnitine [m] <=> CoA [m] + docosenoylcarnitine(11) [m],ok,ok,ok,0,ok,Lipids
MAR02712,L-carnitine [c] + octadecatrienoylcarnitine [m] <=> L-carnitine [m] + octadecatrienoylcarnitine [c],bad,ok,ok,0,ok,Not in KEGG
MAR02713,CoA [m] + octadecatrienoylcarnitine [m] <=> L-carnitine [m] + linolenoyl-CoA [m],bad,ok,ok,0,ok,Lipids
MAR02715,"(6Z,9Z,12Z,15Z)-octadecatetraenoylcarnitine [c] + L-carnitine [m] <=> (6Z,9Z,12Z,15Z)-octadecatetraenoylcarnitine [m] + L-carnitine [c]",bad,ok,ok,0,ok,Not in KEGG
MAR02716,"(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA [m] + L-carnitine [m] <=> (6Z,9Z,12Z,15Z)-octadecatetraenoylcarnitine [m] + CoA [m]",ok,ok,ok,0,ok,Lipids
MAR02718,"(8Z,11Z,14Z,17Z)-eicosatetraenoylcarnitine [c] + L-carnitine [m] <=> (8Z,11Z,14Z,17Z)-eicosatetraenoylcarnitine [m] + L-carnitine [c]",bad,ok,ok,0,ok,Not in KEGG
MAR02719,"(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA [m] + L-carnitine [m] <=> (8Z,11Z,14Z,17Z)-eicosatetraenoylcarnitine [m] + CoA [m]",ok,ok,ok,0,ok,Lipids
MAR02722,"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoylcarnitine [c] + L-carnitine [m] <=> (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoylcarnitine [m] + L-carnitine [c]",bad,ok,ok,0,ok,Not in KEGG
MAR02724,"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA [m] + L-carnitine [m] <=> (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoylcarnitine [m] + CoA [m]",ok,ok,ok,0,ok,Lipids
MAR02727,"(7Z,10Z,13Z,16Z,19Z)-docosapentaenoylcarnitine [c] + L-carnitine [m] <=> (7Z,10Z,13Z,16Z,19Z)-docosapentaenoylcarnitine [m] + L-carnitine [c]",bad,ok,ok,0,ok,Not in KEGG
MAR02729,"(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA [m] + L-carnitine [m] <=> (7Z,10Z,13Z,16Z,19Z)-docosapentaenoylcarnitine [m] + CoA [m]",ok,ok,ok,0,ok,Lipids
MAR02731,docosahexaenoylcarnitine [m] + L-carnitine [c] <=> docosahexaenoylcarnitine [c] + L-carnitine [m],bad,ok,ok,0,ok,Not in KEGG
MAR02732,"(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA [m] + L-carnitine [m] <=> CoA [m] + docosahexaenoylcarnitine [m]",ok,ok,ok,0,ok,Lipids
MAR02734,"(11Z,14Z,17Z)-eicosatrienoylcarnitine [c] + L-carnitine [m] <=> (11Z,14Z,17Z)-eicosatrienoylcarnitine [m] + L-carnitine [c]",ok,ok,ok,0,ok,Not in KEGG
MAR02735,"(11Z,14Z,17Z)-eicosatrienoyl-CoA [m] + L-carnitine [m] <=> (11Z,14Z,17Z)-eicosatrienoylcarnitine [m] + CoA [m]",ok,ok,ok,0,ok,Lipids
MAR02737,"13,16,19-docosatrienoylcarnitine [c] + L-carnitine [m] <=> 13,16,19-docosatrienoylcarnitine [m] + L-carnitine [c]",ok,ok,ok,0,ok,Not in KEGG
MAR02738,"13,16,19-docosatrienoyl-CoA [m] + L-carnitine [m] <=> 13,16,19-docosatrienoylcarnitine [m] + CoA [m]",ok,ok,ok,0,ok,Lipids
MAR02740,"10,13,16,19-docosatetraenoylcarnitine [c] + L-carnitine [m] <=> 10,13,16,19-docosatetraenoylcarnitine [m] + L-carnitine [c]",ok,ok,ok,0,ok,Not in KEGG
MAR02741,"10,13,16,19-docosatetraenoyl-CoA [m] + L-carnitine [m] <=> 10,13,16,19-docosatetraenoylcarnitine [m] + CoA [m]",ok,ok,ok,0,ok,Lipids
MAR02744,L-carnitine [c] + linoleic-carnitine [m] <=> L-carnitine [m] + linoleic-carnitine [c],bad,ok,ok,0,ok,Not in KEGG
MAR02745,CoA [m] + linoleic-carnitine [m] --> L-carnitine [m] + linoleoyl-CoA [m],ok,ok,ok,0,ok,Lipids
MAR02748,gamma-linolenoylcarnitine [m] + L-carnitine [c] <=> gamma-linolenoylcarnitine [c] + L-carnitine [m],bad,ok,ok,0,ok,Not in KEGG
MAR02750,CoA [m] + gamma-linolenoylcarnitine [m] <=> gamma-linolenoyl-CoA [m] + L-carnitine [m],ok,ok,ok,0,ok,Lipids
MAR02753,eicosatrienoylcarnitine [m] + L-carnitine [c] <=> eicosatrienoylcarnitine [c] + L-carnitine [m],bad,ok,ok,0,ok,Not in KEGG
MAR02754,CoA [m] + eicosatrienoylcarnitine [m] <=> dihomo-gamma-linolenoyl-CoA [m] + L-carnitine [m],ok,ok,ok,0,ok,Lipids
MAR02757,arachidonyl-carnitine [m] + L-carnitine [c] <=> arachidonyl-carnitine [c] + L-carnitine [m],bad,ok,ok,0,ok,Not in KEGG
MAR02758,arachidonyl-carnitine [m] + CoA [m] <=> arachidonyl-CoA [m] + L-carnitine [m],ok,ok,ok,0,ok,Lipids
MAR02760,L-carnitine [c] + ocosatetraenoylcarnitine [m] <=> L-carnitine [m] + ocosatetraenoylcarnitine [c],bad,ok,ok,0,ok,Not in KEGG
MAR02761,"(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA [m] + L-carnitine [m] <=> CoA [m] + ocosatetraenoylcarnitine [m]",ok,ok,ok,0,ok,Lipids
MAR02764,"(4Z,7Z,10Z,13Z,16Z)-docosapentaenoylcarnitine [c] + L-carnitine [m] <=> (4Z,7Z,10Z,13Z,16Z)-docosapentaenoylcarnitine [m] + L-carnitine [c]",bad,ok,ok,0,ok,Not in KEGG
MAR02766,"(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA [m] + L-carnitine [m] <=> (4Z,7Z,10Z,13Z,16Z)-docosapentaenoylcarnitine [m] + CoA [m]",ok,ok,ok,0,ok,Lipids
MAR02769,eicosadienoylcarnitine [m] + L-carnitine [c] <=> eicosadienoylcarnitine [c] + L-carnitine [m],ok,ok,ok,0,ok,Not in KEGG
MAR02770,"(11Z,14Z)-eicosadienoyl-CoA [m] + L-carnitine [m] <=> CoA [m] + eicosadienoylcarnitine [m]",ok,ok,ok,0,ok,Lipids
MAR02772,"(13Z,16Z)-docosadienoylcarnitine [c] + L-carnitine [m] <=> (13Z,16Z)-docosadienoylcarnitine [m] + L-carnitine [c]",ok,ok,ok,0,ok,Not in KEGG
MAR02773,"(13Z,16Z)-docosadienoyl-CoA [m] + L-carnitine [m] <=> (13Z,16Z)-docosadienoylcarnitine [m] + CoA [m] + H+ [m]",ok,ok,ok,0,ok,Lipids
MAR02775,"10,13,16-docosatrienoylcarnitine [c] + L-carnitine [m] <=> 10,13,16-docosatrienoylcarnitine [m] + L-carnitine [c]",ok,ok,ok,0,ok,Not in KEGG
MAR02776,"10,13,16-docosatrienoyl-CoA [m] + L-carnitine [m] <=> 10,13,16-docosatrienoylcarnitine [m] + CoA [m]",ok,ok,ok,0,ok,Lipids
MAR03519,"4(R),8-dimethyl-nonanoyl-CoA [m] + L-carnitine [m] <=> 4,8-dimethylnonanoylcarnitine [m] + CoA [m]",ok,ok,ok,0,ok,Not in KEGG
MAR03520,"4,8-dimethylnonanoylcarnitine [c] + L-carnitine [m] <=> 4,8-dimethylnonanoylcarnitine [m] + L-carnitine [c]",bad,ok,ok,0,ok,Not in KEGG
MAR08417,"2(S),6-dimethyl-heptanoyl-CoA [m] + L-carnitine [m] <=> 2,6-dimethylheptanoyl-carnitine [m] + CoA [m]",ok,ok,ok,0,ok,Not in KEGG
MAR08418,"2,6-dimethylheptanoyl-carnitine [c] + L-carnitine [m] <=> 2,6-dimethylheptanoyl-carnitine [m] + L-carnitine [c]",bad,ok,ok,0,ok,Not in KEGG
MAR03027,L-carnitine [c] + malonyl-carnitin [x] <=> L-carnitine [x] + malonyl-carnitin [c],ok,ok,ok,0,ok,Not in KEGG
MAR03028,CoA [x] + malonyl-carnitin [x] <=> L-carnitine [x] + malonyl-CoA [x],ok,ok,ok,0,ok,Lipids
MAR03029,L-carnitine [c] + O-acetylcarnitine [x] <=> L-carnitine [x] + O-acetylcarnitine [c],bad,ok,ok,0,ok,Not in KEGG
MAR03030,CoA [x] + O-acetylcarnitine [x] <=> acetyl-CoA [x] + L-carnitine [x],bad,ok,ok,0,ok,Not in KEGG
MAR03033,L-carnitine [c] + L-octanoylcarnitine [x] <=> L-carnitine [x] + L-octanoylcarnitine [c],bad,ok,ok,0,ok,Not in KEGG
MAR03034,CoA [x] + L-octanoylcarnitine [x] <=> L-carnitine [x] + octanoyl-CoA [x],bad,ok,ok,0,ok,Not in KEGG
MAR03035,L-carnitine [c] + O-propanoylcarnitine [x] <=> L-carnitine [x] + O-propanoylcarnitine [c],bad,ok,ok,0,ok,Not in KEGG
MAR03037,CoA [x] + O-propanoylcarnitine [x] <=> L-carnitine [x] + propanoyl-CoA [x],bad,ok,ok,0,ok,Not in KEGG
MAR02778,L-carnitine [c] + O-acetylcarnitine [r] <=> L-carnitine [r] + O-acetylcarnitine [c],bad,ok,ok,0,ok,Not in KEGG
MAR02780,CoA [r] + O-acetylcarnitine [r] <=> acetyl-CoA [r] + L-carnitine [r],bad,ok,ok,0,ok,Not in KEGG
MAR02783,L-carnitine [c] + malonyl-carnitin [r] <=> L-carnitine [r] + malonyl-carnitin [c],ok,ok,ok,0,ok,Not in KEGG
MAR02785,CoA [r] + malonyl-carnitin [r] <=> L-carnitine [r] + malonyl-CoA [r],ok,ok,ok,0,ok,Not in KEGG
MAR02787,dodecanoylcarnitine [r] + L-carnitine [c] <=> dodecanoylcarnitine [c] + L-carnitine [r],ok,ok,ok,0,ok,Not in KEGG
MAR02788,CoA [r] + dodecanoylcarnitine [r] <=> lauroyl-CoA [r] + L-carnitine [r],ok,ok,ok,0,ok,Not in KEGG
MAR02789,L-carnitine [c] + tridecanoylcarnitine [r] <=> L-carnitine [r] + tridecanoylcarnitine [c],ok,ok,ok,0,ok,Not in KEGG
MAR02790,CoA [r] + tridecanoylcarnitine [r] <=> L-carnitine [r] + tridecanoyl-CoA [r],ok,ok,ok,0,ok,Not in KEGG
MAR02791,L-carnitine [c] + tetradecanoylcarnitine [r] <=> L-carnitine [r] + tetradecanoylcarnitine [c],ok,ok,ok,0,ok,Not in KEGG
MAR02792,CoA [r] + tetradecanoylcarnitine [r] <=> L-carnitine [r] + myristoyl-CoA [r],ok,ok,ok,0,ok,Not in KEGG
MAR02793,L-carnitine [c] + tetradecenoylcarnitine(5) [r] <=> L-carnitine [r] + tetradecenoylcarnitine(5) [c],ok,ok,ok,0,ok,Not in KEGG
MAR02794,(9E)-tetradecenoyl-CoA [r] + L-carnitine [r] <=> CoA [r] + tetradecenoylcarnitine(5) [r],ok,ok,ok,0,ok,Not in KEGG
MAR02795,L-carnitine [c] + tetradecenoylcarnitine(7) [r] <=> L-carnitine [r] + tetradecenoylcarnitine(7) [c],ok,ok,ok,0,ok,Not in KEGG
MAR02796,(7Z)-tetradecenoyl-CoA [r] + L-carnitine [r] <=> CoA [r] + tetradecenoylcarnitine(7) [r],ok,ok,ok,0,ok,Not in KEGG
MAR02797,L-carnitine [c] + tetradecenoylcarnitine(9) [r] <=> L-carnitine [r] + tetradecenoylcarnitine(9) [c],ok,ok,ok,0,ok,Not in KEGG
MAR02798,5-tetradecenoyl-CoA [r] + L-carnitine [r] <=> CoA [r] + tetradecenoylcarnitine(9) [r],ok,ok,ok,0,ok,Not in KEGG
MAR02799,L-carnitine [c] + pentadecanoylcarnitine [r] <=> L-carnitine [r] + pentadecanoylcarnitine [c],ok,ok,ok,0,ok,Not in KEGG
MAR02800,CoA [r] + pentadecanoylcarnitine [r] <=> L-carnitine [r] + pentadecanoyl-CoA [r],ok,ok,ok,0,ok,Not in KEGG
MAR02801,L-carnitine [c] + L-palmitoylcarnitine [r] <=> L-carnitine [r] + L-palmitoylcarnitine [c],bad,ok,ok,0,ok,Not in KEGG
MAR02803,CoA [r] + L-palmitoylcarnitine [r] <=> L-carnitine [r] + palmitoyl-CoA [r],bad,ok,ok,0,ok,Not in KEGG
MAR02805,hexadecenoylcarnitine(9) [r] + L-carnitine [c] <=> hexadecenoylcarnitine(9) [c] + L-carnitine [r],ok,ok,ok,0,ok,Not in KEGG
MAR02806,7-hexadecenoyl-CoA [r] + L-carnitine [r] <=> CoA [r] + hexadecenoylcarnitine(9) [r],ok,ok,ok,0,ok,Not in KEGG
MAR02807,L-carnitine [c] + palmitoleoyl-carnitine [r] <=> L-carnitine [r] + palmitoleoyl-carnitine [c],bad,ok,ok,0,ok,Not in KEGG
MAR02809,CoA [r] + palmitoleoyl-carnitine [r] <=> L-carnitine [r] + palmitoleoyl-CoA [r],bad,ok,ok,0,ok,Not in KEGG
MAR02811,heptadecanoylcarnitine [r] + L-carnitine [c] <=> heptadecanoylcarnitine [c] + L-carnitine [r],ok,ok,ok,0,ok,Not in KEGG
MAR02812,CoA [r] + heptadecanoylcarnitine [r] <=> heptadecanoyl-CoA [r] + L-carnitine [r],ok,ok,ok,0,ok,Not in KEGG
MAR02813,heptadecenoylcarnitine(7) [r] + L-carnitine [c] <=> heptadecenoylcarnitine(7) [c] + L-carnitine [r],ok,ok,ok,0,ok,Not in KEGG
MAR02814,(10Z)-heptadecenoyl-CoA [r] + L-carnitine [r] <=> CoA [r] + heptadecenoylcarnitine(7) [r],ok,ok,ok,0,ok,Not in KEGG
MAR02815,heptadecenoylcarnitine(8) [r] + L-carnitine [c] <=> heptadecenoylcarnitine(8) [c] + L-carnitine [r],ok,ok,ok,0,ok,Not in KEGG
MAR02816,9-heptadecenoyl-CoA [r] + L-carnitine [r] <=> CoA [r] + heptadecenoylcarnitine(8) [r],ok,ok,ok,0,ok,Not in KEGG
MAR02817,L-carnitine [c] + stearoylcarnitine [r] <=> L-carnitine [r] + stearoylcarnitine [c],ok,ok,ok,0,ok,Not in KEGG
MAR02819,CoA [r] + stearoylcarnitine [r] <=> L-carnitine [r] + stearoyl-CoA [r],ok,ok,ok,0,ok,Not in KEGG
MAR02821,L-carnitine [c] + octadecenoylcarnitine(5) [r] <=> L-carnitine [r] + octadecenoylcarnitine(5) [c],ok,ok,ok,0,ok,Not in KEGG
MAR02822,(13Z)-octadecenoyl-CoA [r] + L-carnitine [r] <=> CoA [r] + octadecenoylcarnitine(5) [r],ok,ok,ok,0,ok,Not in KEGG
MAR02823,L-carnitine [c] + octadecenoylcarnitine(7) [r] <=> L-carnitine [r] + octadecenoylcarnitine(7) [c],ok,ok,ok,0,ok,Not in KEGG
MAR02824,CoA [r] + octadecenoylcarnitine(7) [r] <=> cis-vaccenoyl-CoA [r] + L-carnitine [r],ok,ok,ok,0,ok,Not in KEGG
MAR02825,L-carnitine [r] + L-oleoylcarnitine [c] --> L-carnitine [c] + L-oleoylcarnitine [r],ok,ok,ok,0,ok,Not in KEGG
MAR02827,CoA [r] + L-oleoylcarnitine [r] <=> L-carnitine [r] + oleoyl-CoA [r],ok,ok,ok,0,ok,Not in KEGG
MAR02829,(9E)-octadecenoylcarnitine [c] + L-carnitine [r] --> (9E)-octadecenoylcarnitine [r] + L-carnitine [c],ok,ok,ok,0,ok,Not in KEGG
MAR02830,(9E)-octadecenoylcarnitine [r] + CoA [r] --> (9E)-octadecenoyl-CoA [r] + L-carnitine [r],ok,ok,ok,0,ok,Not in KEGG
MAR02831,L-carnitine [c] + octadecenoylcarnitine(11) [r] <=> L-carnitine [r] + octadecenoylcarnitine(11) [c],ok,ok,ok,0,ok,Not in KEGG
MAR02832,(7Z)-octadecenoyl-CoA [r] + L-carnitine [r] <=> CoA [r] + octadecenoylcarnitine(11) [r],ok,ok,ok,0,ok,Not in KEGG
MAR02833,"(6Z,9Z)-octadecadienoylcarnitine [c] + L-carnitine [r] --> (6Z,9Z)-octadecadienoylcarnitine [r] + L-carnitine [c]",ok,ok,ok,0,ok,Not in KEGG
MAR02834,"(6Z,9Z)-octadecadienoylcarnitine [r] + CoA [r] --> (6Z,9Z)-octadecadienoyl-CoA [r] + L-carnitine [r]",ok,ok,ok,0,ok,Not in KEGG
MAR02835,L-carnitine [c] + nonadecanoylcarnitine [r] <=> L-carnitine [r] + nonadecanoylcarnitine [c],ok,ok,ok,0,ok,Not in KEGG
MAR02836,CoA [r] + nonadecanoylcarnitine [r] <=> L-carnitine [r] + nonadecanoyl-CoA [r],ok,ok,ok,0,ok,Not in KEGG
MAR02837,eicosanoylcarnitine [r] + L-carnitine [c] <=> eicosanoylcarnitine [c] + L-carnitine [r],ok,ok,ok,0,ok,Not in KEGG
MAR02838,CoA [r] + eicosanoylcarnitine [r] <=> eicosanoyl-CoA [r] + L-carnitine [r],ok,ok,ok,0,ok,Not in KEGG
MAR02839,eicosenoylcarnitine(9) [r] + L-carnitine [c] <=> eicosenoylcarnitine(9) [c] + L-carnitine [r],ok,ok,ok,0,ok,Not in KEGG
MAR02840,(11Z)-eicosenoyl-CoA [r] + L-carnitine [r] <=> CoA [r] + eicosenoylcarnitine(9) [r],ok,ok,ok,0,ok,Not in KEGG
MAR02841,eicosenoylcarnitine(11) [r] + L-carnitine [c] <=> eicosenoylcarnitine(11) [c] + L-carnitine [r],ok,ok,ok,0,ok,Not in KEGG
